target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
idp.sujana09.identitysandbox.gov,identitysandbox.gov,.gov,,,,,,,,,,,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,,"[""omb_idea""]",False,2024-12-21T02:18:56.315Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
was.itss.gsa.gov,gsa.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, IDI, ECAS II",Executive,,"[""pulse""]",,2024-12-21T08:25:38.648Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressplatform.aas.gsa.gov,gsa.gov,.gov,False,https://expressplatform.aas.gsa.gov/,gsa.gov,gov,expressplatform.aas.gsa.gov,False,404.0,text/plain,True,True,General Services Administration,"GSA, IDI, ECAS II",Executive,True,"[""pulse""]",,2024-12-21T08:18:03.645Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,cloudfront.net,,,,False,,False,,,,,,0.0,,False,0.0,55.80000019073486,,,True,True,,,,,,,,,,,,,,False,False,False,https://expressplatform.aas.gsa.gov/robots.txt,False,404.0,text/plain,,,,False,False,https://expressplatform.aas.gsa.gov/sitemap.xml,False,404.0,text/plain,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
my.itdashboard.gov,itdashboard.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, Office of Government-wide Policy",Executive,,"[""pulse""]",,2024-12-21T03:25:10.403Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drivethru.gsa.gov,gsa.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, IDI, ECAS II",Executive,,"[""pulse"",""omb_idea""]",True,2024-12-21T07:09:43.265Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,Drive-thru Application Redirect Alert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
search.cloud.cio.gov,cio.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, CIO.GOV",Executive,,"[""pulse""]",,2024-12-21T06:36:15.690Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recycling.gsa.gov,gsa.gov,.gov,False,https://recycling.gsa.gov/,gsa.gov,gov,recycling.gsa.gov,True,200.0,text/html,True,True,General Services Administration,"GSA, IDI, ECAS II",Executive,True,"[""dap"",""omb_idea""]",True,2024-12-21T08:18:11.459Z,completed,completed,completed,completed,completed,unknown_error,completed,completed,,True,,,,,True,True,True,"{""agency"":""GSA""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""search.usa.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://search.usa.gov/assets/sayt.css"",""https://search.usa.gov/assets/sayt_loader.js"",""https://search.usa.gov/assets/sayt_loader_libs.js"",""https://search.usa.gov/javascripts/remote.loader.js"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".gsa.gov"",""recycling.gsa.gov""]",True,0.001597239461263,727.5999999046326,"[""about"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""privacy policy"",""usa.gov""]",True,True,Federal Recycling Program,,,,,,,,,,,en,,True,,,,,,,,,,True,False,https://recycling.gsa.gov/sitemap.xml,True,200.0,text/xml,1500.0,9.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-current"",""usa-footer"",""usa-header"",""usa-identifier"",""usa-layout-docs"",""usa-link"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-section"",""usa-sidenav"",""usa-sr-only""]",True,45.0,10.0,20.0,v2.12.0,100.0,195.0
reverseauctions.gsa.gov,gsa.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, IDI, ECAS II",Executive,,"[""pulse""]",,2024-12-21T01:02:20.774Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buscador.usa.gov,usa.gov,.gov,False,https://buscador.usa.gov/,usa.gov,gov,buscador.usa.gov,True,200.0,text/html,True,True,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,False,"[""pulse""]",,2024-12-21T00:43:48.455Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":3}",True,amazonaws.com,,login.gov,,False,,False,,,,"[""d15vqlr7iz6e8x.cloudfront.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""gov-bam.nr-data.net"",""js-agent.newrelic.com""]","[""https://d15vqlr7iz6e8x.cloudfront.net/assets/application-67660eb7f7db0b6fc30bc846b96d5803c561396ee4d0685501dc545e4e138ab1.js"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/application-f64de8f494986a702a1c637d6efbe260e1e92ab804c592e91e6ca5125a9b5966.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/application_ie_lte9-1e4c5f2645d5eaee99d494cf34ac3819f6e6887321124d12e972e8b1426acb46.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/sites/gsa-logo-7802b3eef826c814a92f23d6d6e8d67dc199ff7f9227d53fd7fa7f531a8fca3e.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds-8cf2f09817507b180e2c6a218931f25990ed5b6af84117405ec5d5f6c6536982.js"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds-f7cf6f0767aa358dbccf4e2e01132019ff72b8885d4fd81ebb3d2d82af2d1656.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/icon-dot-gov-dc35dbc375d9d95d42254dc7c0eca9c9c8de6894d00642f50dfb0a1c45de139d.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/icon-https-f04093b07cff25d1c8fc5e8b3efd867fbb4e3e0575f6cd8cc52eb7486a49c117.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/us_flag_small-15e1db34e7bb6239a38b012a2165a549b4283666aa075114f5568b5c601cc1bb.png"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/usa-icons/expand_more-71a0a353609bb243c7f21eab8ac8fb8dbd1c57e15606fa4d94e2846f99abc810.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds_override-e4adf0d2bdc38cb967f8f0944e0ca48403e062f90392dc7b2af06b015475a2d4.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/mavenpro/v36/7Au9p_AqnyWWAxW2Wk3GzWQIElsO0w.woff2"",""https://gov-bam.nr-data.net/1/NRBR-cca8466f9fe4089c1e1"",""https://js-agent.newrelic.com/nr-full-1.277.0.min.js""]",5.0,"[""buscador.usa.gov""]",False,0.0116241666666666,217.39999985694885,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""usa.gov""]",True,True,Search.gov Login,,,,,,,,,,,en-US,,False,False,True,https://www.usa.gov/search-error,True,200.0,text/html,65.0,,,False,True,https://www.usa.gov/search-error,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-footer"",""usa-identifier"",""usa-link"",""usa-list""]",True,45.0,6.0,20.0,,0.0,71.0
touchpoints.digital.gov,digital.gov,.gov,,,,,,,,,,,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,True,"[""dap"",""omb_idea""]",True,2024-12-21T04:39:43.413Z,timeout,page_frame_not_ready,completed,completed,timeout,completed,completed,completed,,True,cloudfront.net,,,,,,,,20241218 v8.5 - GA4,G-CSLL4ZEK4L,,,,"["".digital.gov""]",,,,,,True,True,Touchpoints,Touchpoints is used to collect customer feedback and manage federal CX (Customer Experience) data.,,,,,,,,,,,,,True,False,https://touchpoints.digital.gov/robots.txt,True,200.0,text/plain,14.0,,,True,False,https://touchpoints.digital.gov/sitemap.xml,True,200.0,application/xml,417.0,3.0,0.0,,,,,,,,,,,,
fmswsec.fas.gsa.gov,gsa.gov,.gov,,,,,,,,,,,General Services Administration,"GSA, IDI, ECAS II",Executive,,"[""pulse"",""omb_idea""]",False,2024-12-21T07:14:21.619Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,True,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calendar.gsa.gov,gsa.gov,.gov,True,https://auth.gsa.gov/app/google/exkcuijghd1Xx6wf44h7/sso/saml?SAMLRequest=fVLJTsMwEL0j8Q%2BW71nFobKaoNKqohJLRFMO3IwzaZwmdvA4Kfw9btqqcIDr85u3jGd6%2B9k2ZACDUquERn5ICSihC6m2Cd3kS29Cb9PrqynytunYrLeVeoGPHtASN6mQjQ8J7Y1imqNEpngLyKxg69njA4v9kHVGWy10Q8lqkVDodm1dVnUnangviqoUVV2UbVdzvtO8AlAFL2EnKHk9x4oPsVaIPawUWq6sg8L4xotiL47ycMKiCQujN0qyk9OdVMcG%2F8V6P5KQ3ed55mXP63wUGGQB5smxE7rVetuAL3R7sM84ohwcXPIGgZIZIhjrAs61wr4FswYzSAGbl4eEVtZ2yIJgv9%2F7F5mAB1vkDhgCLpCm41rZ2Mz82Of%2FufnZl6YX5WnwQyo9fdehxWqR6UaKLzJrGr2fG%2BDWVbCmdw2W2rTc%2Fu0W%2BdGIyMIrRyrrFXYgZCmhoCRIj66%2F78Jdyzc%3D&RelayState=https%3A%2F%2Fwww.google.com%2Fa%2Fgsa.gov%2FServiceLogin%3Fservice%3Dcl%26continue%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26followup%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26osid%3D1%26passive%3Dtrue,gsa.gov,gov,auth.gsa.gov,True,200.0,text/html,True,False,General Services Administration,"GSA, IDI, ECAS II",Executive,False,"[""pulse""]",,2024-12-21T08:18:13.420Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,"[""\""password\"""",""showpassword""]",False,,False,,,,"[""login.okta.com"",""ok10static.oktacdn.com"",""www.gsa.gov""]","[""https://login.okta.com/lib/discoveryIframe-d060abc97df584cc6e1b.min.js"",""https://ok10static.oktacdn.com/assets/js/mvc/loginpage/initLoginPage.pack.58de3be0c9b511a0fdfd7ea4f69b56fc.js"",""https://ok10static.oktacdn.com/assets/js/sdk/okta-signin-widget/7.26.1/css/okta-sign-in.min.css"",""https://ok10static.oktacdn.com/assets/js/sdk/okta-signin-widget/7.26.1/js/okta-sign-in.min.js"",""https://ok10static.oktacdn.com/assets/loginpage/css/custom-signin.a91af2abfd04662e499bd3e151150dbf.css"",""https://ok10static.oktacdn.com/assets/loginpage/font/assets/Inter-Regular.c8ba52b05a9ef10f4758.woff2"",""https://ok10static.oktacdn.com/assets/loginpage/font/assets/Inter-SemiBold.b5f0f109bc88052d4000.woff2"",""https://ok10static.oktacdn.com/fs/bco/1/fs09e4v8t1CBKhemZ4h7"",""https://www.gsa.gov/sites/gsa.gov/themes/custom/gsa/logo.png""]",3.0,"[""auth.gsa.gov""]",True,0.0,1327.0999999046326,,,True,True,auth.gsa.gov - Sign In,,,,,,,,,,,en,,True,False,True,https://auth.gsa.gov/app/google/exkcuijghd1Xx6wf44h7/sso/saml?SAMLRequest=fVLLTuswEN1fiX%2BwvM9TLCqrCSogRCUeEQ0s2LnOJFh1xsHjpPf%2B%2FXXTImAB2%2BMz5zGe5cXf3rAJHGmLBc%2FilDNAZRuNXcGf65towS%2FKsz9Lkr0ZxGr0b%2FgE7yOQZ2ESScwPBR8dCitJk0DZAwmvxGZ1fyfyOBWDs94qazhbXxe8sW1jQHbbnTUtmm6HDYJVAyqz053qBtxqa7bI2ctHrPwQa000whrJS%2FQBSvPzKMujPKvThcgWIj1%2F5aw6OV1qPDb4Ldb2SCJxW9dVVD1u6llg0g24h8AueGdtZyBWtj%2FYV5JITwFupSHgbEUEzoeAVxZp7MFtwE1awfPTXcHfvB9IJMl%2Bv48%2FZRKZdCQDMCVSES%2FntYq5mfuyz99zyw9fXn4qL5MvUuXpuw4t1teVNVr9Yytj7P7KgfShgndjaHBjXS%2F9z25ZnM2IbqJ2pooRaQClWw0NZ0l5dP1%2BF%2BFa%2FgM%3D&RelayState=https%3A%2F%2Fwww.google.com%2Fa%2Fgsa.gov%2FServiceLogin%3Fservice%3Dcl%26continue%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26followup%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26osid%3D1%26passive%3Dtrue,True,200.0,text/html,,,,False,True,https://auth.gsa.gov/app/google/exkcuijghd1Xx6wf44h7/sso/saml?SAMLRequest=fVLLTuswEN1fiX%2BwvM9TLJDVBBUQohKPiAYW7FxnkhocT%2FA46b1%2Ff92UCliA5NXx8XmMZ3H%2BtzdsAkcabcGzOOUMrMJG267gT%2FV1dMbPy5M%2FC5K9GcRy9Fv7CO8jkGfhpSUxXxR8dFagJE3Cyh5IeCXWy7tbkcepGBx6VGg4W10VfGs3%2BGq6YdNYfJXNth3AaAsWN%2FCmt9Kopn3rGomcPR9j5ftYK6IRVpa8tD5AaX4aZXmUZ3V6JrJw0hfOqg%2BnC20PDX6LtTmQSNzUdRVVD%2Bt6Fph0A%2B4%2BsAveIXYGYoX93r6SRHoKcCsNAWdLInA%2BBLxES2MPbg1u0gqeHm9DS%2B8HEkmy2%2B3iT5lEJh3JAEyJVMTLeaxibua%2BzPP33PLoy8tP5UXyRar8%2BK59i9VVhUarf2xpDO4uHUgfKng3hgbX6Hrpf3bL4mxGdBO1M1WMlgZQutXQcJaUB9fvexG25T8%3D&RelayState=https%3A%2F%2Fwww.google.com%2Fa%2Fgsa.gov%2FServiceLogin%3Fservice%3Dcl%26continue%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26followup%3Dhttps%253A%252F%252Fcalendar.google.com%252Fcalendar%252F%26osid%3D1%26passive%3Dtrue,True,200.0,text/html,,,,0.0,0.0,40.0,0.0,,False,0.0,0.0,0.0,,0.0,40.0
safety.data.gov,data.gov,.gov,,,,,,,,,,,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,,"[""pulse""]",,2024-12-21T03:40:10.958Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accessibility.digital.gov,digital.gov,.gov,True,https://digital.gov/guides/accessibility-for-teams/,digital.gov,gov,digital.gov,True,200.0,text/html,True,False,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,False,"[""pulse"",""omb_idea""]",True,2024-12-21T04:37:47.734Z,completed,page_frame_not_ready,completed,completed,timeout,completed,completed,completed,,True,cloud.gov,cloud.gov Pages,,,True,,True,"{""agency"":""GSA"",""subagency"":""TTS""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-HBYXWFP794,UA-47271808-1","[""api.govdelivery.com"",""cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com"",""content.govdelivery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""public.govdelivery.com"",""s3.amazonaws.com"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://api.govdelivery.com/api/v2/public/accounts/13243/signups/34948/impressions"",""https://cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com/uploads/form/logo/2021/tag_for_Touchpoints_342x80.png"",""https://content.govdelivery.com/assets/SignupForm-9d015bfaa7fff2c35ad4d54767c04e057cd1066e8e3c67ecbb46064b5f78a03a.js"",""https://content.govdelivery.com/assets/signup_form-f6371d2d2a16ca90c52c6f09308a1e9df1e8f064a71cefd805f8443e8f6341b0.css"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2"",""https://public.govdelivery.com/accounts/USGSA/signup/34948/form"",""https://public.govdelivery.com/assets/Signup.js"",""https://s3.amazonaws.com/digitalgov/accessibility-for-teams-guide.jpg"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/dc4265f6.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/g/collect"",""https://www.google-analytics.com/j/collect"",""https://www.google-analytics.com/plugins/ua/linkid.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",11.0,"["".digital.gov""]",True,,,"[""about"",""fear"",""foia"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Accessibility for teams – Digital.gov,A ‘quick-start’ guide for embedding accessibility and inclusive design practices into your team’s workflow,"digital, government, technology, civic-tech,accessibility, product-and-project-management, user-experience, design, content-strategy, human-centered-design, software-engineering, mobile, usability, research",Accessibility for teams,A ‘quick-start’ guide for embedding accessibility and inclusive design practices into your team’s workflow,2017-02-01T14:00:00.000Z,,https://s3.amazonaws.com/digitalgov/accessibility-for-teams-guide_w1200.jpg,website,https://digital.gov/guides/accessibility-for-teams/,,en-US,,True,False,True,https://digital.gov/guides/accessibility-for-teams/,True,200.0,text/html,,,,False,True,https://digital.gov/guides/accessibility-for-teams/,True,200.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-legend"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",True,65.0,16.0,20.0,,0.0,161.0
tellus.usa.gov,usa.gov,.gov,True,https://www.usa.gov/tell-us,usa.gov,gov,www.usa.gov,False,404.0,text/html,True,False,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,True,"[""pulse""]",,2024-12-21T00:44:20.957Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,cloud.gov,,,,True,True,True,"{""agency"":""GSA"",""subagency"":""TTS""}",20241218 v8.5 - GA4,"G-GXFTMLX26S,G-CSLL4ZEK4L","[""51567.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""search.usa.gov"",""siteimproveanalytics.com"",""www.googletagmanager.com""]","[""https://51567.global.siteimproveanalytics.io/image.aspx"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://search.usa.gov/assets/sayt.css"",""https://search.usa.gov/assets/sayt_loader.js"",""https://search.usa.gov/assets/sayt_loader_libs.js"",""https://search.usa.gov/javascripts/remote.loader.js"",""https://siteimproveanalytics.com/js/siteanalyze_51567.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",5.0,"["".usa.gov"",""www.usa.gov""]",True,0.0009465380859375,334.09999990463257,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""foia"",""privacy policy""]",True,True,Page not found | USAGov,"We can't find the page you're looking for. It might have been removed, had its name changed, or is temporarily unavailable.",,Page not found | USAGov,"We can't find the page you're looking for. It might have been removed, had its name changed, or is temporarily unavailable.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/page-error,https://www.usa.gov/page-error,en,,True,False,True,https://www.usa.gov/tell-us,False,404.0,text/html,,,,False,True,https://www.usa.gov/tell-us,False,404.0,text/html,,,,20.0,0.0,0.0,2.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-banner_expand_arrow"",""usa-button"",""usa-button-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-modal"",""usa-modal-overlay"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sidenav"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",True,65.0,8.0,20.0,,0.0,115.0
cpars.gov,cpars.gov,.gov,False,https://cpars.gov/cparsweb/home,cpars.gov,gov,cpars.gov,True,200.0,text/html,True,True,General Services Administration,"GSA, FAS, System for Award Management",Executive,False,"[""gov"",""pulse"",""omb_idea""]",True,2024-12-21T03:18:51.808Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":3}",False,,,,,False,,True,"{""id"":""G-CSLL4ZEK4L""}",,"G-FPHD58BH02,UA-281132378-1,G-CSLL4ZEK4L","[""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.google-analytics.com/g/collect"",""https://www.google-analytics.com/plugins/ua/ec.js"",""https://www.google-analytics.com/privacy-sandbox/register-conversion"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".cpars.gov""]",True,0.0,7807.399999856949,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""privacy policy"",""usa.gov""]",True,True,CPARS.gov,The Official Web site for Contractor Performance Assessment Reporting System and Past Performance Information Retrieval System.,"CPARS, INTEGRITY, Focal Point, APOC, Assessing Official, Contractor, Contractor Representative",,,,,,,,,en,,False,True,False,https://cpars.gov/robots.txt,True,200.0,text/html,59239.0,,,True,False,https://cpars.gov/sitemap.xml,True,200.0,text/html,59239.0,0.0,0.0,0.0,20.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-current"",""usa-footer"",""usa-header"",""usa-link"",""usa-list"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-skipnav"",""usa-sr-only""]",True,50.0,0.0,20.0,v3.10.0,100.0,190.0
cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov,cloud.gov,.gov,False,https://cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov/,cloud.gov,gov,cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov,False,404.0,text/plain,True,True,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,True,"[""pulse""]",,2024-12-21T03:40:43.385Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,amazonaws.com,,,,False,,False,,,,,,0.0,,False,0.0,34.30000019073486,,,True,True,,,,,,,,,,,,,,False,False,False,https://cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov/robots.txt,False,404.0,text/plain,,,,False,False,https://cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov/sitemap.xml,False,404.0,text/plain,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
catalog.gsa.gov,gsa.gov,.gov,False,https://catalog.gsa.gov/login?returnUrl=%2F,gsa.gov,gov,catalog.gsa.gov,True,200.0,text/html,True,True,General Services Administration,"GSA, IDI, ECAS II",Executive,False,"[""dap"",""omb_idea""]",True,2024-12-21T06:04:21.068Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,amazonaws.com,,,,False,,True,"{""agency"":""GSA""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""browser-intake-ddog-gov.com"",""dap.digitalgov.gov"",""www.datadoghq-browser-agent.com"",""www.googletagmanager.com""]","[""https://browser-intake-ddog-gov.com/api/v2/rum"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://www.datadoghq-browser-agent.com/datadog-rum-v5.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",4.0,"["".gsa.gov"",""catalog.gsa.gov""]",True,0.0094341534016927,463.7000000476837,"[""about"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",False,True,FCP,,,,,,,,,,,en,,True,True,False,https://catalog.gsa.gov/robots.txt,True,200.0,text/plain,96.0,,"[""https://catalog.gsa.gov/sitemap.xml""]",True,False,https://catalog.gsa.gov/sitemap.xml,True,200.0,text/xml,229.0,2.0,0.0,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-footer"",""usa-header"",""usa-identifier"",""usa-link"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-skipnav"",""usa-sr-only""]",True,45.0,0.0,0.0,,0.0,45.0
