target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
lws.ncua.gov,ncua.gov,.gov,,,,,,,,,,,National Credit Union Administration,National Credit Union Administration,Executive,,"[""pulse""]",False,2024-06-01T06:33:28.479Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,completed,connection_reset,False,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webapps.ncua.gov,ncua.gov,.gov,False,https://webapps.ncua.gov/,ncua.gov,gov,webapps.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-01T03:04:41.194Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,,False,0.0,0.0,,,True,True,IIS Windows Server,,,,,,,,,,,,,False,False,False,https://webapps.ncua.gov/robots.txt,False,404.0,text/html,,,,False,False,https://webapps.ncua.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
ncua.gov,ncua.gov,.gov,False,https://ncua.gov/,ncua.gov,gov,ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-01T04:21:32.642Z,completed,completed,completed,completed,completed,completed,completed,timeout,False,awsglobalaccelerator.com,,,,False,,True,"{""agency"":""NCUA""}","[""c.bing.com"",""c.clarity.ms"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.clarity.ms"",""www.clarity.ms"",""www.google-analytics.com"",""www.googletagmanager.com""]",9.0,"["".ncua.gov""]",True,0.0526945912272135,586.2,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov"",""español""]",True,True,NCUA,"The NCUA is responsible for regulating federal credit unions, insuring deposits, and protecting members of credit unions.",,National Credit Union Administration,"The NCUA is responsible for regulating federal credit unions, insuring deposits, and protecting members of credit unions.",,,https://ncua.gov/themes/main/images/og-default.jpg,page,https://ncua.gov/node/8459,https://ncua.gov/,en,,False,True,False,https://ncua.gov/robots.txt,True,200.0,text/plain,2157.0,,"[""https://ncua.gov/sitemap.xml""]",,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
fom.ncua.gov,ncua.gov,.gov,False,https://ncua1.my.salesforce.com/?ec=302&startURL=%2F0I4t0000000Kymo,salesforce.com,com,ncua1.my.salesforce.com,True,200.0,text/html,False,False,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""pulse""]",False,2024-06-01T04:39:52.158Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,"[""\""password\"""",""Forgot your Password?"",""type=\""password\""""]",False,,False,,"[""a.sfdcstatic.com"",""c.salesforce.com"",""geolocation.onetrust.com"",""login.salesforce.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.salesforce.com""]",7.0,"["".salesforce.com"",""ncua1.my.salesforce.com""]",False,0.0,76.5,,,False,True,Login | Salesforce,Salesforce Customer Secure Login Page. Login to your Salesforce Customer Account.,,,,,,,,,https://ncua1.my.salesforce.com?locale=us,en-us,,False,True,False,https://fom.ncua.gov/robots.txt,True,200.0,text/plain,527.0,,,False,False,https://fom.ncua.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
corporatecuonline.ncua.gov,ncua.gov,.gov,False,https://corporatecuonline.ncua.gov/login,ncua.gov,gov,corporatecuonline.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,False,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-01T05:35:57.305Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,"[""www.google-analytics.com"",""www.googletagmanager.com""]",2.0,"["".ncua.gov""]",True,0.0052548333333333,2797.7,"[""privacy""]","[""accessibility""]",True,True,Login - Corporate Credit Union Online,,,,,,,,,,,en,,True,True,False,https://corporatecuonline.ncua.gov/robots.txt,True,200.0,text/plain,99.0,,,True,False,https://corporatecuonline.ncua.gov/sitemap.xml,True,200.0,text/html,6729.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
cuonline.ncua.gov,ncua.gov,.gov,False,https://cuonline.ncua.gov/,ncua.gov,gov,cuonline.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,False,"[""pulse"",""omb_idea""]",False,2024-06-01T04:20:48.710Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,"[""ncua.okta.com"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".ncua.gov""]",True,0.00531075,139.799,"[""privacy""]","[""accessibility""]",True,True,CUOnline,,,,,,,,,,,en,,True,True,False,https://cuonline.ncua.gov/robots.txt,True,200.0,text/plain,99.0,,,True,False,https://cuonline.ncua.gov/sitemap.xml,True,200.0,text/html,6831.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
swebapps.ncua.gov,ncua.gov,.gov,False,https://swebapps.ncua.gov/,ncua.gov,gov,swebapps.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""pulse""]",False,2024-06-01T04:22:10.646Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,,False,0.0,96.4,,,True,True,,,,,,,,,,,,en,,False,False,False,https://swebapps.ncua.gov/robots.txt,False,404.0,text/html,,,,False,False,https://swebapps.ncua.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
mapping.ncua.gov,ncua.gov,.gov,False,https://mapping.ncua.gov/,ncua.gov,gov,mapping.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,False,"[""dap"",""pulse"",""omb_idea"",""usagov"",""gov_man"",""mil-sites2""]",False,2024-06-01T04:22:56.016Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,True,"{""agency"":""NCUA""}","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""maps.googleapis.com"",""maps.gstatic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",7.0,"["".mapping.ncua.gov"","".ncua.gov""]",True,0.0522144498697916,764.3,"[""about"",""fear"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,Credit Union Locator & Research a Credit Union | NCUA,Learn more about the financial trends affecting the performance of credit unions and corporate credit unions,"Quarterly data, financial performance report, FPR, map review, custom query, corporate data,",,,,,,,,,en,,False,True,False,https://mapping.ncua.gov/robots.txt,True,200.0,text/plain,99.0,,,True,False,https://mapping.ncua.gov/sitemap.xml,True,200.0,text/html,8909.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
forms.ncua.gov,ncua.gov,.gov,False,https://forms.ncua.gov/omwi/registration/external,ncua.gov,gov,forms.ncua.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-01T04:23:01.358Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,False,,,,,False,,True,"{""agency"":""NCUA""}","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5.0,"["".forms.ncua.gov"","".ncua.gov""]",True,0.0420466826502482,707.8,"[""about"",""fear"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",False,True,OMWI Vendor Management,,,,,,,,,,,en,,True,False,False,https://forms.ncua.gov/robots.txt,False,404.0,text/html,,,,False,False,https://forms.ncua.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
lac.ncua.gov,ncua.gov,.gov,,,,,,,,,,,National Credit Union Administration,National Credit Union Administration,Executive,,"[""pulse""]",False,2024-06-01T04:42:13.469Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,completed,connection_reset,False,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.ncua.gov,ncua.gov,.gov,True,https://ncua.gov/,ncua.gov,gov,ncua.gov,True,200.0,text/html,True,False,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""gov"",""2020_eot"",""usagov"",""gov_man"",""oira""]",False,2024-06-01T04:24:34.285Z,completed,completed,completed,completed,completed,completed,unknown_error,timeout,True,amazonaws.com,,,,False,,True,"{""agency"":""NCUA""}","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.clarity.ms"",""www.clarity.ms"",""www.google-analytics.com"",""www.googletagmanager.com""]",7.0,"["".ncua.gov""]",True,0.0055960400390625,1173.1,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov"",""español""]",,,NCUA,"The NCUA is responsible for regulating federal credit unions, insuring deposits, and protecting members of credit unions.",,National Credit Union Administration,"The NCUA is responsible for regulating federal credit unions, insuring deposits, and protecting members of credit unions.",,,https://ncua.gov/themes/main/images/og-default.jpg,page,https://ncua.gov/node/8459,https://ncua.gov/,en,,False,True,True,https://ncua.gov/robots.txt,True,200.0,text/plain,2157.0,,"[""https://ncua.gov/sitemap.xml""]",,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
mycreditunion.gov,mycreditunion.gov,.gov,False,https://mycreditunion.gov/,mycreditunion.gov,gov,mycreditunion.gov,True,200.0,text/html,True,True,National Credit Union Administration,National Credit Union Administration,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-01T03:12:46.645Z,completed,completed,completed,completed,completed,completed,completed,completed,False,awsglobalaccelerator.com,,,,True,,True,"{""agency"":""NCUA""}","[""c.bing.com"",""c.clarity.ms"",""dap.digitalgov.gov"",""p.typekit.net"",""use.typekit.net"",""w.clarity.ms"",""www.clarity.ms"",""www.google-analytics.com"",""www.googletagmanager.com""]",9.0,"["".mycreditunion.gov""]",True,1.0301538497314453,2778.9,"[""about"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""freedom of information act"",""privacy policy"",""usa.gov"",""español""]",True,True,Home Page | MyCreditUnion.gov,,,,,,,,,,https://mycreditunion.gov/,en,,True,True,False,https://mycreditunion.gov/robots.txt,True,200.0,text/plain,2166.0,,"[""https://mycreditunion.gov/sitemap.xml""]",True,False,https://mycreditunion.gov/sitemap.xml,True,200.0,application/xml,49805.0,264.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
