target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
aaplandevazure-api2.usaid.gov,usaid.gov,.gov,,,,,,,,,,,U.S. Agency for International Development,M/CIO,Executive,,"[""pulse""]",,2024-09-18T00:45:25.634Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foiarequest.usaid.gov,usaid.gov,.gov,False,https://foiarequest.usaid.gov/,usaid.gov,gov,foiarequest.usaid.gov,True,200.0,text/html,True,True,U.S. Agency for International Development,M/CIO,Executive,True,"[""dap"",""pulse"",""omb_idea"",""gov_man""]",True,2024-09-18T02:10:18.582Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,,,0.0,"[""foiarequest.usaid.gov""]",False,0.0,715.199,,,True,True,USAID FOIA Department,,,,,,,,,,,en-us,,False,False,False,https://foiarequest.usaid.gov/robots.txt,False,404.0,text/html,,,,False,False,https://foiarequest.usaid.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
sbmart.usaid.gov,usaid.gov,.gov,,,,,,,,,,,U.S. Agency for International Development,M/CIO,Executive,,"[""pulse""]",,2024-09-18T02:13:36.972Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disdev2-dms-loadtest.usaid.gov,usaid.gov,.gov,,,,,,,,,,,U.S. Agency for International Development,M/CIO,Executive,,"[""pulse""]",,2024-09-18T00:41:51.590Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
identity.usaid.gov,usaid.gov,.gov,,,,,,,,,,,U.S. Agency for International Development,M/CIO,Executive,,"[""pulse""]",,2024-09-18T00:43:46.963Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,False,False,Web App - Unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.workwithusaid.gov,workwithusaid.gov,.gov,False,https://www.workwithusaid.gov/,workwithusaid.gov,gov,www.workwithusaid.gov,True,200.0,text/html,True,True,U.S. Agency for International Development,U.S. Agency for International Development,Executive,True,"[""gov"",""dap""]",,2024-09-18T07:04:39.020Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,"[""\""password\""""]",True,,True,,20240712 v8.2 - GA4,"G-E0E9LQ4VT8,UA-188145474-1,G-CSLL4ZEK4L","[""17de4c18.akstat.io"",""acsbapp.com"",""api.workwithusaid.org"",""c.go-mpulse.net"",""cdn.acsbapp.com"",""cdn.chatbot.com"",""content.hotjar.io"",""dap.digitalgov.gov"",""s.go-mpulse.net"",""script.hotjar.com"",""static.hotjar.com"",""stats.g.doubleclick.net"",""storage.googleapis.com"",""strapi.workwithusaid.org"",""www.google-analytics.com"",""www.googletagmanager.com""]",16.0,"["".workwithusaid.gov""]",True,0.0565208121744791,624.599,"[""about"",""privacy""]","[""about us"",""accessibility"",""privacy policy""]",,,Work with USAID | Work With USAID,WorkwithUSAID.gov is a free resource hub that provides the knowledge and networks for organizations of all kinds to navigate how to partner with USAID.,"Work with USAID, USAID website, USAID resources, USAID",Work with USAID | Work With USAID,WorkwithUSAID.gov is a free resource hub that provides the knowledge and networks for organizations of all kinds to navigate how to partner with USAID.,,,https://storage.googleapis.com/strapi-media-dev/Workwith_USAID_org_Open_Graph_Images_457e53630f/Workwith_USAID_org_Open_Graph_Images_457e53630f.png,website,https://www.workwithusaid.gov/,,en,,True,True,False,https://www.workwithusaid.gov/robots.txt,True,200.0,text/plain,45.0,,,True,False,https://www.workwithusaid.gov/sitemap.xml,True,200.0,application/xml,191.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
neglecteddiseases.gov,neglecteddiseases.gov,.gov,False,https://www.neglecteddiseases.gov/,neglecteddiseases.gov,gov,www.neglecteddiseases.gov,True,200.0,text/html,True,False,U.S. Agency for International Development,Bureau for Global Health,Executive,False,"[""gov"",""pulse"",""omb_idea""]",True,2024-09-18T06:41:25.203Z,completed,completed,completed,completed,timeout,completed,completed,completed,False,,WordPress,,,True,,False,,,,"[""17de4c15.akstat.io"",""c.go-mpulse.net"",""fonts.gstatic.com"",""s.go-mpulse.net""]",4.0,,True,,,"[""about"",""privacy""]","[""privacy policy""]",False,True,Home - Neglected Tropical Disease Program,,,Fighting Neglected Tropical Diseases,USAID partners with countries to fight five neglected tropical diseases (NTDs) that cause illness and lifelong disabilities for more than a billion of the most marginalized people worldwide.,,2024-06-25T12:20:01.000Z,https://www.neglecteddiseases.gov/wp-content/uploads/2020/12/44171594555_16efeb1d4b_c.jpg,website,https://www.neglecteddiseases.gov/,https://www.neglecteddiseases.gov/,en-US,,True,False,False,https://www.neglecteddiseases.gov/,True,200.0,text/html,,,,False,False,https://www.neglecteddiseases.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
roadmaps.usaid.gov,usaid.gov,.gov,False,https://roadmaps.usaid.gov/,usaid.gov,gov,roadmaps.usaid.gov,True,200.0,text/html,True,True,U.S. Agency for International Development,M/CIO,Executive,False,"[""dap""]",,2024-09-18T05:18:23.784Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,True,edgekey.net,,,,False,,True,"{""agency"":""USAID""}",20240712 v8.2 - GA4,"G-GMH13YHPVR,G-CSLL4ZEK4L","[""17de4c1a.akstat.io"",""52-222-123-172_s-23-32-75-29_ts-1726636637-clienttons-s.akamaihd.net"",""c.go-mpulse.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""gtphxlax3cjtqzxkmjoq-phgijc-5127e6c45-clientnsv4-s.akamaihd.net"",""s.go-mpulse.net"",""trial-eum-clientnsv4-s.akamaihd.net"",""trial-eum-clienttons-s.akamaihd.net"",""www.google-analytics.com"",""www.googletagmanager.com""]",13.0,"["".usaid.gov""]",True,0.30663828125,985.9,"[""fear"",""foia"",""privacy"",""usa.gov"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Country Roadmaps | USAID,"On this website you can access USAID's flagship analytical tool for assessing country development progress, the Country Roadmaps, and view and download a wide-range of supporting resources.",,Country Roadmaps | USAID,"On this website you can access USAID's flagship analytical tool for assessing country development progress, the Country Roadmaps, and view and download a wide-range of supporting resources.",,,src/usaidRoadmaps.png,website,https://roadmaps.usaid.gov/,,en,,True,True,False,https://roadmaps.usaid.gov/robots.txt,True,200.0,text/html,2727.0,,,True,False,https://roadmaps.usaid.gov/sitemap.xml,True,200.0,text/html,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
claimsapidev-integration.usaid.gov,usaid.gov,.gov,,,,,,,,,,,U.S. Agency for International Development,M/CIO,Executive,,"[""pulse""]",,2024-09-18T02:01:56.360Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my.usaid.gov,usaid.gov,.gov,True,https://sso.usaid.gov/idp/SSO.saml2?SAMLRequest=fVLLTgIxFP2VSffzdAahARKUGElQCYMu3JhO5wJNZtra26r8vaVoxIWumpze87inHSPrO01nzu7lGl4doI0%2B%2Bk4iDRcT4oykiqFAKlkPSC2n9exuSYsko9ooq7jqyBnlfwZDBGOFkiRazCfkJauqsq0uedVUTQlbzmBUXbTDEQyz9iJnTdlsYTiAkhckegKDnjkhXsjTER0sJFomrYeyooyzUZwPN1lB84zmg2cSzf02QjIbWHtrNdI0RVSJQybaZKfeUtHqtK4fkmN07zH7znetJLoeTA3mTXB4XC9%2FFPrDmcCRyHx7aa9a10Gi9zpgKZ7OImYcA9ofAitGTaLVV3NXQrZC7v4vrTkNIb3dbFbx6qHekOn4qE1DCWbqVwrdFzQ4UM12XgL1OD2fGp%2Be%2Bt7rL%2BYr1Ql%2BiG6U6Zn92z5P8oD42NswSp1EDVxsBbS%2Brq5T79cGmIUJscYBSacn099favoJ&RelayState=https%3A%2F%2Fmy.usaid.gov%2Fsaml_login,usaid.gov,gov,sso.usaid.gov,True,200.0,text/html,True,False,U.S. Agency for International Development,M/CIO,Executive,False,"[""pulse""]",,2024-09-18T02:10:24.425Z,completed,completed,completed,completed,completed,completed,completed,completed,True,edgekey.net,,,,False,,False,,,,,0.0,"[""sso.usaid.gov""]",False,0.136422641031901,537.0,,,True,True,Advanced External Adapter Selector,,,,,,,,,,,en,,False,True,False,https://my.usaid.gov/robots.txt,True,200.0,text/plain,1706.0,,,False,True,https://sso.usaid.gov/idp/SSO.saml2?SAMLRequest=fZJPbxoxEMW%2Fysr3%2FQsJwQIkGlQFiTSIJTnkUg3eWbC0azseOw3fPsakKj2Ek6Xn%2Bb2ZefaEoO8Mn3t3UBt880gu%2Beg7RTxeTJm3imsgSVxBj8Sd4PX8ccWrrODGaqeF7tgFcp0AIrROasWS5WLKfg%2Fb3c1uMC6EGA2gQijLooD2RgwHgKNx01R37a1oRgjIkhe0FMgpC0YBJ%2FK4VORAuSAV1TAtxml5ty0qXha8HL%2ByZBG2kQpcpA7OGeJ5TqQzTyCbbK%2Ffc9mYvK6fstPoFUvmf%2Be714p8j7ZG%2By4FPm9W%2Fxz644XBCYSQXt7rxneYmYOJWk7ns0pBUFT7Y6RSMixZfyX3Q6pGqv310HbnIuIP2%2B06XT%2FVWzabnLx5DMHOwkox%2B4rHDtzAPliQmeSXVZPzU%2F8K%2FsvFWndSHJOf2vbgvm9fZmVUwthtLOVekUEhW4lNiKvr9J97i%2BBwypz1yPLZuen%2FX2r2CQ%3D%3D&RelayState=https%3A%2F%2Fmy.usaid.gov%2Fsaml_login,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
