target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
thomas.gov,thomas.gov,.gov,,,,,,,,,,,Library of Congress,Library of Congress,Legislative,,"[""gov""]",,2024-09-19T06:24:47.102Z,timeout,timeout,completed,unknown_error,timeout,unknown_error,unknown_error,unknown_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.law.gov,law.gov,.gov,False,https://www.law.gov/,law.gov,gov,www.law.gov,False,503.0,unknown,True,True,Library of Congress,Library of Congress,Legislative,False,"[""gov""]",,2024-09-19T04:14:59.110Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,,,,False,,False,,,,,0.0,,False,0.0,630.3,,,,,,,,,,,,,,,,,,False,False,False,https://www.law.gov/robots.txt,False,503.0,unknown,,,,False,False,https://www.law.gov/sitemap.xml,False,503.0,unknown,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.copyrightclaimsboard.gov,copyrightclaimsboard.gov,.gov,,,,,,,,,,,Library of Congress,Library of Congress,Legislative,,"[""gov""]",,2024-09-19T03:16:46.526Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.currencyreaderapplication.gov,currencyreaderapplication.gov,.gov,,,,,,,,,,,Library of Congress,Library of Congress,Legislative,,"[""gov""]",,2024-09-19T02:03:12.864Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
currencyreaderapplication.gov,currencyreaderapplication.gov,.gov,,,,,,,,,,,Library of Congress,Library of Congress,Legislative,False,"[""gov""]",,2024-09-19T03:24:55.698Z,unknown_error,completed,completed,completed,execution_context_destroyed,completed,unknown_error,completed,False,,,,,,,,,,,,,"["".login.currencyreader.gov""]",,,,,,,,Sign up or sign in,,,,,,,,,,,,,,False,False,https://login.currencyreader.gov/testcrimsloc.onmicrosoft.com/b2c_1_frontendapp_signupandsignin/oauth2/v2.0/authorize?client_id=731fba7f-a273-4e28-a521-ae1b16dba0c9&scope=https%3A%2F%2FTestCrimsLoc.onmicrosoft.com%2Fapi-loc%2Floc.read%20https%3A%2F%2FTestCrimsLoc.onmicrosoft.com%2Fapi-loc%2Floc.write%20openid%20profile%20offline_access&redirect_uri=https%3A%2F%2Fcurrencyreader.gov&client-request-id=54040898-d82c-4d0c-ab63-66cceb258ba2&response_mode=fragment&response_type=code&x-client-SKU=msal.js.browser&x-client-VER=2.28.1&client_info=1&code_challenge=n1mUUJ4V4jMZPTzm87pt_ECdvd0EILldxKaR6v3n6pE&code_challenge_method=S256&nonce=22c0ebb4-d717-406c-93aa-9ca8dc690b2b&state=eyJpZCI6IjJjNDY5NDM1LWFkMjctNDkzYy1iZTM2LWVhMDBkOWI1ZjlmZiIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3D,True,200.0,text/html,,,,False,False,https://login.currencyreader.gov/testcrimsloc.onmicrosoft.com/b2c_1_frontendapp_signupandsignin/oauth2/v2.0/authorize?client_id=731fba7f-a273-4e28-a521-ae1b16dba0c9&scope=https%3A%2F%2FTestCrimsLoc.onmicrosoft.com%2Fapi-loc%2Floc.read%20https%3A%2F%2FTestCrimsLoc.onmicrosoft.com%2Fapi-loc%2Floc.write%20openid%20profile%20offline_access&redirect_uri=https%3A%2F%2Fcurrencyreader.gov&client-request-id=2d3688ce-5c58-4642-a9ee-c0af41502ca2&response_mode=fragment&response_type=code&x-client-SKU=msal.js.browser&x-client-VER=2.28.1&client_info=1&code_challenge=H_3S0PSHJSlT2h8r5sS_oob4_Wth9L806Ise5_rfwCU&code_challenge_method=S256&nonce=26d7cad0-28ed-4894-8739-7e4178902dbc&state=eyJpZCI6ImNmYjhkMWVlLTEyYTYtNGVkYy1iY2VmLTY4ZjM1YzVhNTJhNyIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3D,True,200.0,text/html,,,,,,,,,,,,,,,
crb.gov,crb.gov,.gov,True,https://www.crb.gov/,crb.gov,gov,www.crb.gov,True,200.0,text/html,True,False,Library of Congress,Copyright Royalty Board,Legislative,True,"[""gov""]",,2024-09-19T01:23:11.718Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,True,True,False,,,,"[""assets.adobedtm.com"",""cm.everesttech.net"",""dpm.demdex.net"",""fonts.googleapis.com"",""smon.loc.gov""]",5.0,"["".crb.gov""]",True,0.1904296875,343.1,"[""usa.gov""]","[""usa.gov""]",,,Copyright Royalty Board,Index of the Copyright Royalty Board's website.,"Rate Proceedings, Distribution Proceedings, Royalty Claims, Copyright Royalty Board",,,,,,,,,en,,False,False,False,https://crb.gov/robots.txt,False,404.0,text/html,,,,False,False,https://crb.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
search.copyright.gov,copyright.gov,.gov,True,https://www.copyright.gov/,copyright.gov,gov,www.copyright.gov,True,200.0,text/html,True,False,Library of Congress,Library of Congress,Legislative,False,"[""dap""]",,2024-09-19T03:27:01.871Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,cloudfront.net,,,,True,,False,,,,"[""assets.adobedtm.com"",""cdn.jsdelivr.net"",""cdn.loc.gov"",""cm.everesttech.net"",""code.jquery.com"",""dpm.demdex.net"",""jwpltx.com"",""media.loc.gov"",""search.usa.gov"",""smon.copyright.gov"",""ssl.p.jwpcdn.com"",""stackpath.bootstrapcdn.com"",""stream-media.loc.gov""]",13.0,"["".copyright.gov""]",True,0.2046577083333333,2424.399,"[""about"",""foia"",""privacy"",""usa.gov"",""spanish"",""espanol"",""/es""]","[""foia"",""privacy policy"",""usa.gov"",""español""]",,,U.S. Copyright Office | U.S. Copyright Office,Copyright Office Homepage,"copyright, office",,,,,,,,,en,,True,True,False,https://search.copyright.gov/robots.txt,True,200.0,text/plain,65.0,,,False,True,https://www.copyright.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
hispanicheritagemonth.gov,hispanicheritagemonth.gov,.gov,False,https://hispanicheritagemonth.gov/,hispanicheritagemonth.gov,gov,hispanicheritagemonth.gov,True,200.0,text/html,True,True,Library of Congress,Library of Congress,Legislative,True,"[""gov""]",,2024-09-19T04:21:56.877Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,,"[""assets.adobedtm.com"",""cm.everesttech.net"",""dpm.demdex.net"",""fonts.googleapis.com"",""smon.loc.gov""]",5.0,"["".hispanicheritagemonth.gov""]",True,0.1770216640625,178.0,"[""about"",""usa.gov""]","[""usa.gov""]",,,National Hispanic American Heritage Month 2024,Paying tribute to the generations of Hispanic Americans who have positively influenced and enriched our nation and society.,,,,,,,,,,en,,True,False,False,https://hispanicheritagemonth.gov/robots.txt,False,404.0,text/html,,,,False,False,https://hispanicheritagemonth.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
currencyreader.gov,currencyreader.gov,.gov,,,,,,,,,,,Library of Congress,Library of Congress,Legislative,True,"[""gov""]",,2024-09-19T01:24:06.834Z,unknown_error,completed,completed,completed,execution_context_destroyed,completed,unknown_error,completed,False,,,,,,,,,,,,,"["".login.currencyreader.gov""]",,,,,,,,,,,,,,,,,,,,,,False,False,https://currencyreader.gov/robots.txt,False,404.0,text/html,,,,False,False,https://currencyreader.gov/sitemap.xml,False,404.0,text/html,,,,,,,,,,,,,,,
loc.gov,loc.gov,.gov,False,https://loc.gov/,loc.gov,gov,loc.gov,True,200.0,text/html,True,True,Library of Congress,Library of Congress,Legislative,True,"[""gov""]",,2024-09-19T03:29:40.531Z,completed,unknown_error,completed,completed,completed,completed,unknown_error,completed,True,,,,,True,,False,,,,"[""assets.adobedtm.com"",""cm.everesttech.net"",""dpm.demdex.net"",""smon.loc.gov""]",4.0,"["".loc.gov""]",True,0.1140227604166666,236.099,"[""about"",""inspector"",""usa.gov""]","[""accessibility"",""inspector general"",""usa.gov""]",,,Home | Library of Congress,"The Library of Congress is the nation's oldest federal cultural institution, and it serves as the research arm of Congress. It is also the largest library in the world, with more than 162 million items. The collections include books, sound recordings, motion pictures, photographs, maps, and manuscripts.",,Home | Library of Congress,"The world's largest library. View historic photos, maps, books and more. Contact experts for help with research. Plan a visit. Home of U.S. Copyright Office.",,,http://www.loc.gov/static/images/favicons/open-graph-logo.png,article,,,en,,True,True,False,https://loc.gov/robots.txt,True,200.0,text/plain,482.0,5.0,"[""https://www.loc.gov/sitemap.xml""]",True,False,https://loc.gov/sitemap.xml,True,200.0,text/xml,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
