target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
origin2.www.fsa.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""dap"",""pulse""]",,2025-01-13T10:00:28.767Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
nematode.ars.usda.gov,usda.gov,gov,False,https://nematode.ars.usda.gov/,usda.gov,gov,nematode.ars.usda.gov,True,200.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""dap"",""omb_idea""]",True,2025-01-13T10:00:28.766Z,completed,completed,completed,unknown_error,completed,completed,completed,completed,,True,,Drupal,,,True,,True,"{""agency"":""USDA"",""subagency"":""ARS-NAL""}",20241218 v8.5 - GA4,"G-ND298XG1VM,G-CSLL4ZEK4L,G-P4TN05P5XP","[""dap.digitalgov.gov"",""www.googletagmanager.com"",""www.nal.usda.gov""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.nal.usda.gov/csp-collector/index.php""]",3.0,"["".usda.gov""]",True,0.0194801448567708,697.5,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",True,True,Search the Collection | Nematode Collection Database,,,,,,,,,,https://nematode.ars.usda.gov/search,en,,True,True,False,https://nematode.ars.usda.gov/robots.txt,True,200.0,text/plain,2106.0,2.0,"[""/sitemap.xml""]",True,False,https://nematode.ars.usda.gov/sitemap.xml,True,200.0,text/xml,1166.0,0.0,0.0,20.0,0.0,0.0,1.0,,False,5.0,0.0,0.0,,0.0,26.0,dns_resolution_error,,,
usfsc.nal.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:34.817Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
origin-www.fsis.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:29.089Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
prod.nrcs.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:36.548Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
rdapply.test.sc.egov.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:46.364Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
phisservices.fsis.usda.gov,usda.gov,gov,False,https://phisservices.fsis.usda.gov/,usda.gov,gov,phisservices.fsis.usda.gov,False,403.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,False,"[""pulse""]",,2025-01-13T10:00:48.359Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,edgekey.net,,,,False,,False,,,,,,0.0,,False,0.0,30.90000009536743,,,True,True,Access Denied,,,,,,,,,,,,,False,False,False,https://phisservices.fsis.usda.gov/robots.txt,False,403.0,text/html,,,,False,False,https://phisservices.fsis.usda.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
lbk.ars.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:29.481Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,
oaljdecisions.dm.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:35.682Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
partnerweb16ppro.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse"",""omb_idea""]",False,2025-01-13T10:00:41.694Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
preprod.ams.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:48.033Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
public01.rma.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,False,"[""pulse""]",,2025-01-13T10:00:51.358Z,unknown_error,unknown_error,completed,completed,unknown_error,unknown_error,completed,unknown_error,,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
roqcts-uat.fns.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:57.387Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
old.rma.usda.gov,usda.gov,gov,False,https://old.rma.usda.gov/,usda.gov,gov,old.rma.usda.gov,True,200.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,True,"[""dap""]",,2025-01-13T10:00:51.417Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,,True,True,True,"{""agency"":""USDA"",""subagency"":""RMA"",""dclink"":""true"",""Enhlink"":""true""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,UA-27627304-3,UA-27627304-1,UA-65595308-1,G-4S1F9TJCZ8,G-VYRH7BQ1FL,G-T32XLGE0R2","[""10612.global.siteimproveanalytics.io"",""c.bing.com"",""c.clarity.ms"",""cdn.datatables.net"",""cdnjs.cloudflare.com"",""content.hotjar.io"",""dap.digitalgov.gov"",""gov1.qualtrics.com"",""gov1.siteintercept.qualtrics.com"",""s.clarity.ms"",""script.hotjar.com"",""search.usa.gov"",""siteimproveanalytics.com"",""static.hotjar.com"",""www.clarity.ms"",""www.google-analytics.com"",""www.googletagmanager.com"",""zn9elnv1qjznw6zcm-usdafedramp.gov1.siteintercept.qualtrics.com""]","[""https://10612.global.siteimproveanalytics.io/image.aspx"",""https://c.bing.com/c.gif"",""https://c.clarity.ms/c.gif"",""https://cdn.datatables.net/plug-ins/1.10.15/integration/font-awesome/dataTables.fontAwesome.css"",""https://cdn.datatables.net/plug-ins/1.10.19/sorting/datetime-moment.js"",""https://cdn.datatables.net/v/bs/dt-1.10.13/b-1.2.4/b-colvis-1.2.4/b-html5-1.2.4/b-print-1.2.4/fc-3.2.2/fh-3.1.2/kt-2.2.0/r-2.1.0/sc-1.4.2/se-1.2.0/datatables.min.css"",""https://cdn.datatables.net/v/bs/dt-1.10.13/b-1.2.4/b-colvis-1.2.4/b-html5-1.2.4/b-print-1.2.4/fc-3.2.2/fh-3.1.2/kt-2.2.0/r-2.1.0/sc-1.4.2/se-1.2.0/datatables.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.8.4/moment.min.js"",""https://content.hotjar.io/"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://gov1.qualtrics.com/WRQualtricsSiteIntercept/Graphic.php"",""https://gov1.siteintercept.qualtrics.com/WRQualtricsShared/Graphics/siteintercept/wr-dialog-close-btn-black.png"",""https://gov1.siteintercept.qualtrics.com/WRSiteInterceptEngine/"",""https://gov1.siteintercept.qualtrics.com/WRSiteInterceptEngine/Asset.php"",""https://gov1.siteintercept.qualtrics.com/WRSiteInterceptEngine/Targeting.php"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/1.a0af9a4d429059568f93.chunk.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/5.ba6d1d2e1492dd3cace1.chunk.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/8.372e3f9662e7442947d8.chunk.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/CoreModule.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/EmbeddedTargetModule.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/FeedbackButtonModule.js"",""https://gov1.siteintercept.qualtrics.com/dxjsmodule/WebResponsiveDialogModule.js"",""https://gov1.siteintercept.qualtrics.com/static/q-siteintercept/.blob/903d4c43fed535fb4d325b1612c605e48417dc74_wr-dialog-close-btn-black.png""]",18.0,"["".old.rma.usda.gov"","".usda.gov"",""old.rma.usda.gov""]",True,0.01035028125,1014.4000000953674,"[""about"",""fear"",""privacy"",""usa.gov"",""espanol""]","[""accessibility"",""foia"",""usa.gov"",""español""]",False,True,Home | RMA,"U.S. Department of Agriculture, Risk Management Agency",Home Page,,,,,,,,,en,,False,False,False,https://old.rma.usda.gov/robots.txt,False,404.0,text/html,,,,False,False,https://old.rma.usda.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,connection_reset,,,
sc.nrcs.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:00:57.557Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,https://www.nrcs.usda.gov/conservation-basics/conservation-by-state/south-carolina,200.0,South Carolina | Natural Resources Conservation Service
pix.sc.egov.usda.gov,usda.gov,gov,True,https://pix.sc.egov.usda.gov/PIX/index.html,usda.gov,gov,pix.sc.egov.usda.gov,True,200.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-13T10:00:58.164Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":3,""page-titled"":1}",False,,,,,False,,False,,,,"[""ajax.googleapis.com"",""maxcdn.bootstrapcdn.com""]","[""https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js"",""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css"",""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js""]",2.0,,True,0.0,670.9000000953674,"[""foia"",""privacy""]","[""accessibility"",""foia"",""privacy policy""]",True,True,,,,,,,,,,,,en,,False,False,False,https://pix.sc.egov.usda.gov/robots.txt,False,404.0,text/html,,,,False,False,https://pix.sc.egov.usda.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
processverified.usda.gov,usda.gov,gov,True,https://www.ams.usda.gov/services/auditing/process-verified-programs,usda.gov,gov,www.ams.usda.gov,True,200.0,text/html,True,False,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,False,"[""pulse""]",,2025-01-13T10:00:58.292Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""lists"":7}",False,,Drupal,,,True,,True,"{""agency"":""USDA"",""pua"":""UA-29731601-5""}",20241218 v8.5 - GA4,"G-4FZL5M3EFM,UA-29731601-5,G-CSLL4ZEK4L,UA-29731601-1,G-19QW1RVJWP","[""10617.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://10617.global.siteimproveanalytics.io/image.aspx"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://siteimproveanalytics.com/js/siteanalyze_10617.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js""]",5.0,"["".ams.usda.gov"","".usda.gov""]",True,0.0025109358723958,450.69999980926514,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",True,True,Process Verified Program | Agricultural Marketing Service,,,,,,,,,,https://www.ams.usda.gov/services/auditing/process-verified-programs,en,,True,False,True,https://www.ams.usda.gov/services/auditing/process-verified-programs,True,200.0,text/html,,,,False,True,https://www.ams.usda.gov/services/auditing/process-verified-programs,True,200.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-breadcrumb-item"",""usa-breadcrumb-list"",""usa-current"",""usa-footer"",""usa-footer-branding_section"",""usa-footer-contact-links"",""usa-footer-medium"",""usa-footer-nav"",""usa-footer-navigation"",""usa-footer-navigation-link"",""usa-footer-primary-content"",""usa-footer-primary-link"",""usa-footer-primary-section"",""usa-footer-return-to-top"",""usa-footer-secondary_section"",""usa-grid"",""usa-header"",""usa-header-extended"",""usa-hint"",""usa-label-RIVA"",""usa-link-facebook"",""usa-link-flickr"",""usa-link-govdelivery"",""usa-link-instagram"",""usa-link-rss"",""usa-link-twitter"",""usa-link-youtube"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-nav-close"",""usa-nav-inner"",""usa-nav-link"",""usa-nav-primary"",""usa-nav-secondary"",""usa-nav-secondary-links"",""usa-nav-submenu"",""usa-navbar"",""usa-overlay"",""usa-sidenav-list"",""usa-sign_up-block"",""usa-sign_up-header"",""usa-sr-only"",""usa-unstyled-list"",""usa-width-one-fourth"",""usa-width-one-sixth"",""usa-width-one-third"",""usa-width-two-thirds""]",True,50.0,4.0,20.0,,0.0,94.0,dns_resolution_error,,,
rdapply.cert.sc.egov.usda.gov,usda.gov,gov,True,https://www.cert.eauth.usda.gov/eauth/b/usda/login?TRYIWA=TRUE&TYPE=33554433&REALMOID=06-565a5591-fbf1-4d7a-92df-7b8c221894ba&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-q%2FjqXru6i%2BBH3BM9KMYgnCFhTCqEJ%2FaBahCpfj3FeiXJj7au5zQ0LytgrvRlm9pnWn1Tt3v2h%2B1x9cZL%2FPqwgW4aLODrCXI4durF5Hhe0bFWP2mEDZFC5VcSR3JTPSk6&TARGET=-SM-https:%2F%2Frdapply.cert.sc.egov.usda.gov%2FIntake%2Fspring%2FAppHomeFlow,usda.gov,gov,www.cert.eauth.usda.gov,True,200.0,text/html,True,False,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,False,"[""pulse""]",,2025-01-13T10:01:00.253Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""nocapi.api.cert.eauth.usda.gov""]","[""https://nocapi.api.cert.eauth.usda.gov/iab/enterprise/cms/appMessage/login""]",1.0,"["".usda.gov""]",True,0.9562320478922528,1475.0,"[""privacy"",""usa.gov""]","[""accessibility"",""privacy policy"",""usa.gov""]",True,True,eAuthentication,,,,,,,,,,,en,,True,False,True,https://www.cert.eauth.usda.gov/eauth/b/USDA/login/?TRYIWA=TRUE&TYPE=33554433&REALMOID=06-c72ded08-c775-4c7c-ba28-ebcb4db2b5a4&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-q%2fjqXru6i%2bBH3BM9KMYgnCFhTCqEJ%2faBahCpfj3FeiXJj7au5zQ0LytgrvRlm9pnWn1Tt3v2h%2b1x9cZL%2fPqwgW4aLODrCXI4durF5Hhe0bFWP2mEDZFC5VcSR3JTPSk6&TARGET=-SM-https%3a%2f%2frdapply%2ecert%2esc%2eegov%2eusda%2egov%2frobots%2etxt,True,200.0,text/html,,,,False,True,https://www.cert.eauth.usda.gov/eauth/b/USDA/login/?TRYIWA=TRUE&TYPE=33554433&REALMOID=06-c72ded08-c775-4c7c-ba28-ebcb4db2b5a4&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-q%2fjqXru6i%2bBH3BM9KMYgnCFhTCqEJ%2faBahCpfj3FeiXJj7au5zQ0LytgrvRlm9pnWn1Tt3v2h%2b1x9cZL%2fPqwgW4aLODrCXI4durF5Hhe0bFWP2mEDZFC5VcSR3JTPSk6&TARGET=-SM-https%3a%2f%2frdapply%2ecert%2esc%2eegov%2eusda%2egov%2fsitemap%2exml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-footer"",""usa-form"",""usa-header"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-overlay"",""usa-sr-only""]",True,45.0,0.0,20.0,v2.11.2,100.0,165.0,dns_resolution_error,,,
spb.nitc.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:01:06.720Z,connection_refused,connection_refused,completed,connection_refused,connection_refused,connection_refused,completed,connection_refused,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
suggestions.oha.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:01:14.713Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
research.fs.usda.gov,usda.gov,gov,False,https://research.fs.usda.gov/,usda.gov,gov,research.fs.usda.gov,True,200.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,True,"[""dap""]",,2025-01-13T10:01:15.012Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,azurefd.us,Drupal,,,True,,True,"{""agency"":""USDA"",""subagency"":""FS""}",20241218 v8.5 - GA4,"G-RR1BJKR4YK,G-CSLL4ZEK4L,UA-27627304-1","[""6097008.global.siteimproveanalytics.io"",""analytics.google.com"",""browser.sentry-cdn.com"",""c.bing.com"",""c.clarity.ms"",""cdn.jsdelivr.net"",""d1bxh8uas1mnw7.cloudfront.net"",""dap.digitalgov.gov"",""distillery.wistia.com"",""embed-ssl.wistia.com"",""fast.wistia.com"",""fast.wistia.net"",""js.sentry-cdn.com"",""pipedream.wistia.com"",""s.clarity.ms"",""siteimproveanalytics.com"",""ssl.google-analytics.com"",""static.addtoany.com"",""www.clarity.ms"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://6097008.global.siteimproveanalytics.io/image.aspx"",""https://analytics.google.com/g/collect"",""https://browser.sentry-cdn.com/7.120.2/bundle.es5.min.js"",""https://c.bing.com/c.gif"",""https://c.clarity.ms/c.gif"",""https://cdn.jsdelivr.net/ally.js/1.4.1/ally.min.js"",""https://cdn.jsdelivr.net/npm/@uswds/uswds@3.8.2/dist/fonts/source-sans-pro/sourcesanspro-bold-webfont.woff2"",""https://cdn.jsdelivr.net/npm/@uswds/uswds@3.8.2/dist/fonts/source-sans-pro/sourcesanspro-regular-webfont.woff2"",""https://cdn.jsdelivr.net/npm/@uswds/uswds@3.8.2/dist/img/usa-icons/expand_more.svg"",""https://cdn.jsdelivr.net/npm/@uswds/uswds@3.8.2/dist/js/uswds-init.min.js"",""https://cdn.jsdelivr.net/npm/@uswds/uswds@3.8.2/dist/js/uswds.min.js"",""https://d1bxh8uas1mnw7.cloudfront.net/assets/altmetric_badges-ffa94af28b7f8e4e5169b7ec2ad8e1e94e231143f796594a1ab2753a4fb0acb4.js"",""https://d1bxh8uas1mnw7.cloudfront.net/assets/embed.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://distillery.wistia.com/x"",""https://embed-ssl.wistia.com/deliveries/3000735c2960c78ecaa00a343eb9bc0c9609ce0b.webp"",""https://fast.wistia.com/embed/medias/sccffjpopd.m3u8"",""https://fast.wistia.net/assets/external/E-v1.js"",""https://fast.wistia.net/assets/external/captions.js"",""https://fast.wistia.net/assets/external/engines/hls_video.js"",""https://fast.wistia.net/assets/external/iframeApi.js"",""https://fast.wistia.net/assets/external/insideIframe.js"",""https://fast.wistia.net/assets/external/interFontFace.js"",""https://fast.wistia.net/assets/external/playPauseLoadingControl.js"",""https://fast.wistia.net/assets/images/blank.gif"",""https://fast.wistia.net/embed/captions/sccffjpopd.json"",""https://fast.wistia.net/embed/medias/sccffjpopd/swatch"",""https://js.sentry-cdn.com/a3591ba5e949a37083cc6f5a4191e903.min.js"",""https://pipedream.wistia.com/mput"",""https://s.clarity.ms/collect"",""https://ssl.google-analytics.com/__utm.gif""]",21.0,"["".usda.gov""]",True,0.011443987141927,506.30000019073486,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Home | US Forest Service Research and Development,,,Home | US Forest Service Research and Development,,,,,Website,https://research.fs.usda.gov/node/32,https://research.fs.usda.gov/,en,,True,True,False,https://research.fs.usda.gov/robots.txt,True,200.0,text/plain,8263.0,,"[""https://research.fs.usda.gov/sitemap.xml"",""https://research.fs.usda.gov/sitemaps/siteimprove/sitemap.xml""]",True,False,https://research.fs.usda.gov/sitemap.xml,True,200.0,application/xml,3496.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card"",""usa-card-group"",""usa-current"",""usa-footer"",""usa-header"",""usa-hero-callout"",""usa-input"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-overlay"",""usa-search"",""usa-sr-only""]",True,75.0,6.0,20.0,,0.0,121.0,dns_resolution_error,,,
tx.nrcs.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:01:35.238Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,https://www.nrcs.usda.gov/conservation-basics/conservation-by-state/texas,200.0,Texas | Natural Resources Conservation Service
ocio.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse"",""oira""]",,2025-01-13T10:01:37.481Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,https://www.usda.gov/about-usda/policies-and-links/departmental-directives,200.0,Departmental Directives | Home
training.assurancenet.fsis.usda.gov,usda.gov,gov,,,,,,,,,,,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,,"[""pulse""]",,2025-01-13T10:01:43.138Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
service-portal.ocio.edc.usda.gov,usda.gov,gov,False,https://service-portal.ocio.edc.usda.gov/#/login,usda.gov,gov,service-portal.ocio.edc.usda.gov,True,200.0,text/html,True,True,U.S. Department of Agriculture,U.S. Department of Agriculture,Executive,False,"[""omb_idea""]",False,2025-01-13T10:01:44.858Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1}",True,amazonaws.com,,,,False,,False,,,,,,0.0,"["".usda.gov"",""service-portal.ocio.edc.usda.gov""]",True,1.48125e-05,8968.800000190735,,,True,True,Sign In | USDA,,,,,,,,,,,en,,False,False,True,https://service-portal.ocio.edc.usda.gov/,True,200.0,text/html,,,,False,True,https://service-portal.ocio.edc.usda.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.service-portal.ocio.edc.usda.gov,200.0,404 | Resource Not Found | Kinetic Data
