target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.sad.usace.army.mil,army.mil,mil,False,https://www.sad.usace.army.mil/,army.mil,mil,www.sad.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,South Atlantic Division,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:35:53.230Z,completed,unknown_error,completed,completed,timeout,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""connect.facebook.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""jnn-pa.googleapis.com"",""media.defense.gov"",""pbs.twimg.com"",""search.usa.gov"",""static.doubleclick.net"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com"",""yt3.ggpht.com""]",16.0,"["".army.mil"","".sad.usace.army.mil"","".www.sad.usace.army.mil""]",True,,,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,"South Atlantic Division, U.S. Army Corps of Engineers",,,,,,,,,,,en-US,,False,True,False,https://www.sad.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.sad.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.mvk.usace.army.mil,army.mil,mil,False,https://www.mvk.usace.army.mil/,army.mil,mil,www.mvk.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,Vicksburg District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:25:41.408Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""connect.facebook.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""platform.twitter.com"",""scontent-sea1-1.xx.fbcdn.net"",""search.usa.gov"",""static.xx.fbcdn.net"",""syndication.twitter.com"",""www.facebook.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",12.0,"["".army.mil"","".mvk.usace.army.mil""]",True,0.0510253013509114,597.3,"[""about"",""fear"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,"Vicksburg District, U.S. Army Corps of Engineers",,,,,,,,,,,en-US,,False,True,False,https://www.mvk.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.mvk.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.mvs.usace.army.mil,army.mil,mil,False,https://www.mvs.usace.army.mil/,army.mil,mil,www.mvs.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,St. Louis District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:23:09.397Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""static.addtoany.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",8.0,"["".army.mil"","".mvs.usace.army.mil""]",True,0.7407402149658203,472.899,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,"St. Louis District, U.S. Army Corps of Engineers",,,,,,,,,,,en-US,,False,True,False,https://www.mvs.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.mvs.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.tad.usace.army.mil,army.mil,mil,False,https://www.tad.usace.army.mil/,army.mil,mil,www.tad.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,Transatlantic Division,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:28:29.443Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".army.mil"","".tad.usace.army.mil"","".www.tad.usace.army.mil""]",True,0.4109889911295573,312.699,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://www.tad.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.tad.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.saw.usace.army.mil,army.mil,mil,,,,,,,,,,,Army Corps of Engineers,Wilmington District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:40:33.444Z,timeout,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,,,,,,,"["".army.mil"","".saw.usace.army.mil"","".www.saw.usace.army.mil"",""www.saw.usace.army.mil""]",,0.748223891398112,409.599,,,,,"Wilmington District, U.S. Army Corps of Engineers",,,,,,,,,,,,,,True,False,https://www.saw.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.saw.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,,,,,,,,,,
www.poh.usace.army.mil,army.mil,mil,False,https://www.poh.usace.army.mil/,army.mil,mil,www.poh.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,Honolulu District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:34:13.735Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""jnn-pa.googleapis.com"",""media.defense.gov"",""search.usa.gov"",""static.doubleclick.net"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com"",""yt3.ggpht.com""]",14.0,"["".army.mil"","".poh.usace.army.mil"","".www.poh.usace.army.mil""]",True,0.145213926595052,2394.9,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""usa.gov""]",,,"U.S. Army Corps of Engineers, Honolulu District",,,,,,,,,,,en-US,,False,True,False,https://www.poh.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.poh.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.sam.usace.army.mil,army.mil,mil,,,,,,,,,,,Army Corps of Engineers,Mobile District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:39:34.928Z,timeout,unknown_error,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,,,,,,,"["".army.mil"","".sam.usace.army.mil""]",,1.1223900417887371,303.199,,,,,"Mobile District, U.S. Army Corps of Engineers",,,,,,,,,,,,,,True,False,https://www.sam.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.sam.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,,,,,,,,,,
www.agc.army.mil,army.mil,mil,False,https://www.agc.army.mil/,army.mil,mil,www.agc.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,Army Geospatial Center,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:36:48.816Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""connect.facebook.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""platform.twitter.com"",""scontent-sea1-1.xx.fbcdn.net"",""search.usa.gov"",""static.xx.fbcdn.net"",""syndication.twitter.com"",""www.facebook.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",13.0,"["".agc.army.mil"","".army.mil""]",True,0.0066787168375651,287.0,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,Army Geospatial Center,,,,,,,,,,,en-US,,False,True,False,https://www.agc.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.agc.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
www.spk.usace.army.mil,army.mil,mil,False,https://www.spk.usace.army.mil/,army.mil,mil,www.spk.usace.army.mil,False,403.0,text/html,True,True,Army Corps of Engineers,Sacramento District,Executive,True,"[""mil-sites1""]",False,2024-05-11T04:21:48.807Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,False,,False,,,0.0,,False,0.0,32.9,,,,,Access Denied,,,,,,,,,,,,,False,True,False,https://www.spk.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.spk.usace.army.mil/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
www.hnc.usace.army.mil,army.mil,mil,True,https://www.hnc.usace.army.mil//,army.mil,mil,www.hnc.usace.army.mil,True,200.0,text/html,True,True,Army Corps of Engineers,"U.S. Army Engineering and Support Center, Huntsville",Executive,True,"[""mil-sites1""]",False,2024-05-11T04:37:45.242Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""connect.facebook.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""platform.twitter.com"",""scontent-sea1-1.xx.fbcdn.net"",""search.usa.gov"",""static.xx.fbcdn.net"",""syndication.twitter.com"",""www.facebook.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",13.0,"["".army.mil"","".hnc.usace.army.mil"","".www.hnc.usace.army.mil"",""www.hnc.usace.army.mil""]",True,0.6651455294189453,385.599,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,U.S. Army Engineering and Support Center,,,,,,,,,,,en-US,,False,True,False,https://www.hnc.usace.army.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://www.hnc.usace.army.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
