target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
ace.cbp.gov,cbp.gov,.gov,True,https://ace.cbp.gov/s/login/?ec=302&startURL=%2Fs%2F,cbp.gov,gov,ace.cbp.gov,True,200.0,text/html,True,True,Department of Homeland Security,U.S. Customs and Border Protection,Executive,True,"[""dap"",""omb_idea""]",True,2024-12-27T06:26:59.553Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,edgekey.net,,,,False,,True,"{""agency"":""DHS""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-GHG7XR2CMP","[""dap.digitalgov.gov"",""s.go-mpulse.net"",""www.dhs.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://s.go-mpulse.net/boomerang/9SBY5-S82LF-G229R-DXV5L-H7WP9"",""https://s.go-mpulse.net/boomerang/A3WTK-PERZP-2W77L-XJ2AR-542NX"",""https://www.dhs.gov/profiles/dhsd8_gov/modules/custom/dhs_ntas/css/dhs_ntas.ntas.css"",""https://www.dhs.gov/xlibrary/graphics/ntas_03_noadvisories.svg"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/g/collect"",""https://www.googletagmanager.com/gtag/js""]",5.0,"["".cbp.gov"",""ace.cbp.gov""]",False,0.8197083000488281,2380.5,,,True,True,Login,,,,,,,,,,,en-US,,False,True,False,https://ace.cbp.gov/robots.txt,True,200.0,text/plain,189.0,,,False,True,https://ace.cbp.gov/s/login/?startURL=%2Fsitemap.xml,True,200.0,text/html,,,,0.0,0.0,0.0,4.0,,False,0.0,0.0,0.0,,0.0,4.0
www.nic.gov,nic.gov,.gov,,,,,,,,,,,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Executive,,"[""gov""]",,2024-12-27T01:39:23.195Z,ssl_version_cipher_mismatch,ssl_version_cipher_mismatch,completed,unknown_error,ssl_version_cipher_mismatch,ssl_version_cipher_mismatch,unknown_error,ssl_version_cipher_mismatch,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navcen.uscg.gov,uscg.gov,.gov,False,https://navcen.uscg.gov/,uscg.gov,gov,navcen.uscg.gov,True,200.0,text/html,True,True,Department of Homeland Security,U. S. Coast Guard C5I Service Center,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-27T02:13:07.563Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":4}",False,,Drupal,,,False,,True,"{""agency"":""DHS""}",20241218 v8.5 - GA4,"G-1N0LDYLV91,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".uscg.gov""]",True,0.0,6352.199999809265,,,True,False,Home | Navigation Center,,,,,,,,,,https://navcen.uscg.gov/home,en,,True,True,False,https://navcen.uscg.gov/robots.txt,True,200.0,text/plain,1586.0,,,False,False,https://navcen.uscg.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
acedashboard.cbp.dhs.gov,dhs.gov,.gov,,,,,,,,,,,Department of Homeland Security,Headquarters,Executive,,"[""pulse""]",,2024-12-27T06:53:00.626Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbpincidentweb.cbp.dhs.gov,dhs.gov,.gov,,,,,,,,,,,Department of Homeland Security,Headquarters,Executive,,"[""pulse""]",,2024-12-27T04:15:10.173Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cybersecurity.gov,cybersecurity.gov,.gov,True,https://www.cisa.gov/,cisa.gov,gov,www.cisa.gov,True,200.0,text/html,False,False,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Executive,True,"[""gov"",""pulse""]",,2024-12-27T03:29:26.237Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,akamaitechnologies.com,Drupal,,,True,,True,"{""agency"":""DHS"",""subagency"":""CISA"",""yt"":""true""}",20241218 v8.5 - GA4,"G-GHG7XR2CMP,G-CSLL4ZEK4L,G-9MDR73GM0K","[""clients1.google.com"",""cse.google.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""s.go-mpulse.net"",""www.dhs.gov"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://clients1.google.com/generate_204"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css2"",""https://s.go-mpulse.net/boomerang/A3WTK-PERZP-2W77L-XJ2AR-542NX"",""https://www.dhs.gov/profiles/dhsd8_gov/modules/custom/dhs_ntas/css/dhs_ntas.ntas.css"",""https://www.dhs.gov/xlibrary/graphics/ntas_03_noadvisories.svg"",""https://www.google-analytics.com/analytics.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/03dbdfab/www-widgetapi.vflset/www-widgetapi.js""]",10.0,"["".cisa.gov""]",True,0.2895234648437501,673.0999999046326,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Home Page | CISA,,,,,,,,,,https://www.cisa.gov/,en,,True,True,True,https://www.cisa.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,True,https://www.cisa.gov/sitemap.xml,True,200.0,application/xml,553.0,0.0,0.0,20.0,0.0,40.0,1.0,"[""usa-accordion"",""usa-banner"",""usa-col"",""usa-footer"",""usa-header"",""usa-megamenu"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search""]",True,60.0,6.0,20.0,,0.0,147.0
ss.tvc.tsa.dhs.gov,dhs.gov,.gov,False,https://ss.tvc.tsa.dhs.gov/,dhs.gov,gov,ss.tvc.tsa.dhs.gov,False,400.0,text/xml,True,True,Department of Homeland Security,Headquarters,Executive,False,"[""pulse""]",,2024-12-27T07:28:49.055Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",False,,,,,False,,False,,,,,,0.0,,False,0.0,124.39999961853027,,,True,True,,,,,,,,,,,,,,False,False,False,https://ss.tvc.tsa.dhs.gov/robots.txt,False,400.0,text/xml,,,,False,False,https://ss.tvc.tsa.dhs.gov/sitemap.xml,False,400.0,text/xml,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.nmsc.gov,nmsc.gov,.gov,,,,,,,,,,,Department of Homeland Security,National Marine Center,Executive,,"[""gov""]",,2024-12-27T01:12:04.644Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scitech.dhs.gov,dhs.gov,.gov,True,https://www.dhs.gov/science-and-technology,dhs.gov,gov,www.dhs.gov,True,200.0,text/html,True,False,Department of Homeland Security,Headquarters,Executive,False,"[""pulse""]",,2024-12-27T04:26:36.183Z,completed,completed,completed,completed,timeout,completed,completed,completed,,True,akamaitechnologies.com,,,,True,,True,"{""agency"":""DHS"",""yt"":""true""}",20241218 v8.5 - GA4,"G-GHG7XR2CMP,G-X7LCTSTP70,G-5YY8Y4R5TC,G-CSLL4ZEK4L,UA-32318423-1","[""6025116.global.siteimproveanalytics.io"",""analytics.google.com"",""c.go-mpulse.net"",""cdn.jsdelivr.net"",""clients1.google.com"",""cse.google.com"",""dap.digitalgov.gov"",""s.go-mpulse.net"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://6025116.global.siteimproveanalytics.io/image.aspx"",""https://analytics.google.com/g/collect"",""https://c.go-mpulse.net/api/config.json"",""https://cdn.jsdelivr.net/npm/js-cookie@3.0.1/dist/js.cookie.min.js"",""https://clients1.google.com/generate_204"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://s.go-mpulse.net/boomerang/A3WTK-PERZP-2W77L-XJ2AR-542NX"",""https://siteimproveanalytics.com/js/siteanalyze_6025116.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.google-analytics.com/g/collect"",""https://www.google-analytics.com/j/collect"",""https://www.google-analytics.com/privacy-sandbox/register-conversion"",""https://www.google.com/ccm/collect"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/03dbdfab/www-widgetapi.vflset/www-widgetapi.js""]",13.0,"["".dhs.gov"",""www.dhs.gov""]",True,,,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Science and Technology Directorate | Homeland Security,,,Science and Technology Directorate | Homeland Security,,,,https://www.dhs.gov/sites/default/files/2024-02/24_0206_opa_og-image-dhs.jpg,,https://www.dhs.gov/science-and-technology,https://www.dhs.gov/science-and-technology,en,,True,False,True,https://www.dhs.gov/science-and-technology,True,200.0,text/html,,,,False,True,https://www.dhs.gov/science-and-technology,True,200.0,text/html,,,,20.0,0.0,0.0,84.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-col"",""usa-footer"",""usa-footer-container"",""usa-header"",""usa-hero"",""usa-hero-callout-container"",""usa-input"",""usa-link"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-searchbar-mobile"",""usa-section"",""usa-social-link"",""usa-sr-only""]",True,90.0,45.0,20.0,,0.0,259.0
pstest.nfipdirect.fema.gov,fema.gov,.gov,,,,,,,,,,,Department of Homeland Security,Federal Emergency Management Agency,Executive,,"[""pulse""]",,2024-12-27T02:00:41.203Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
