target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
stb.gov,stb.gov,.gov,True,https://www.stb.gov/,stb.gov,gov,www.stb.gov,True,200.0,text/html,True,False,Surface Transportation Board,Surface Transportation Board,Executive,True,"[""gov"",""omb_idea""]",True,2024-08-24T06:30:36.584Z,completed,timeout,completed,completed,completed,completed,completed,completed,False,,WordPress,,,True,,True,"{""agency"":""STB""}","[""7xq2ugsfyk.execute-api.us-east-1.amazonaws.com"",""dap.digitalgov.gov"",""dcms-external.s3.amazonaws.com"",""platform.twitter.com"",""syndication.twitter.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",7.0,"["".stb.gov""]",True,0.0003666666666666,251.7,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,Surface Transportation Board,Keeping America moving through fair and efficient regulation.,,Surface Transportation Board,Keeping America moving through fair and efficient regulation.,,,,website,https://www.stb.gov/,https://www.stb.gov/,en,,False,True,True,https://www.stb.gov/robots.txt,True,200.0,text/plain,169.0,,"[""https://www.stb.gov/sitemap_index.xml""]",False,True,https://www.stb.gov/sitemap_index.xml,True,200.0,text/xml,,,,20.0,0.0,0.0,0.0,"[""usa-flag_icon"",""usa-icon""]",False,5.0,0.0,20.0,v3.8.1,100.0,145.0
www.stb.gov,stb.gov,.gov,False,https://www.stb.gov/,stb.gov,gov,www.stb.gov,True,200.0,text/html,True,True,Surface Transportation Board,Surface Transportation Board,Executive,True,"[""gov"",""dap"",""2020_eot"",""usagov"",""gov_man"",""oira""]",,2024-08-24T06:25:44.245Z,completed,timeout,completed,completed,completed,completed,unknown_error,completed,True,,WordPress,,,True,,True,"{""agency"":""STB""}","[""7xq2ugsfyk.execute-api.us-east-1.amazonaws.com"",""dap.digitalgov.gov"",""dcms-external.s3.amazonaws.com"",""platform.twitter.com"",""syndication.twitter.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",7.0,"["".stb.gov""]",True,0.0003666666666666,211.2,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",,,Surface Transportation Board,Keeping America moving through fair and efficient regulation.,,Surface Transportation Board,Keeping America moving through fair and efficient regulation.,,,,website,https://www.stb.gov/,https://www.stb.gov/,en,,False,True,False,https://www.stb.gov/robots.txt,True,200.0,text/plain,169.0,,"[""https://www.stb.gov/sitemap_index.xml""]",False,True,https://www.stb.gov/sitemap_index.xml,True,200.0,text/xml,,,,20.0,0.0,0.0,0.0,"[""usa-flag_icon"",""usa-icon""]",False,5.0,0.0,20.0,v3.8.1,100.0,145.0
