target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.dra.gov,dra.gov,.gov,True,https://dra.gov/,dra.gov,gov,dra.gov,True,200.0,text/html,True,False,Delta Regional Authority,Delta Regional Authority,Executive,True,"[""gov"",""2020_eot""]",,2024-08-30T02:06:27.482Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,WordPress,,,False,,False,,,"[""fonts.googleapis.com"",""p.typekit.net"",""use.typekit.net"",""www.google-analytics.com"",""www.googletagmanager.com""]",5.0,"["".dra.gov""]",True,0.1585156954752604,1385.299,"[""about"",""privacy""]","[""accessibility"",""privacy policy""]",,,Homepage - Delta Regional Authority,,,Homepage - Delta Regional Authority,Previous slide Next slide ALABAMA – ARKANSAS – ILLINOIS – KENTUCKY – LOUISIANA – MISSISSIPPI – MISSOURI – TENNESSEE Quick Links Application Portal Service Area Map Contact Us Sign Up for News Alerts Privacy Policy Federal Partners Welcome to the Delta Regional Authority The DRA was established in 2000 as a formal framework for joint […],,2024-05-24T18:47:52.000Z,https://dra.gov/wp-content/uploads/2021/09/logo.svg,website,https://dra.gov/,https://dra.gov/,en-US,,True,True,True,https://dra.gov/robots.txt,True,200.0,text/plain,165.0,,"[""https://dra.gov/sitemap_index.xml""]",False,True,https://dra.gov/sitemap_index.xml,True,200.0,text/xml,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
leadership.dra.gov,dra.gov,.gov,,,,,,,,,,,Delta Regional Authority,Delta Regional Authority,Executive,,"[""pulse""]",,2024-08-30T07:31:19.059Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,False,,,,,,,,,,,,"["".dra.gov"",""leadership.dra.gov""]",,,,,,False,False,Delta Regional Authority | Economic Development in the Delta Region,"The Delta Regional Authority strives to create jobs, build communities, and improve the lives of the nearly 10 million people in the Delta region.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
funding.dra.gov,dra.gov,.gov,,,,,,,,,,,Delta Regional Authority,Delta Regional Authority,Executive,,"[""pulse""]",,2024-08-30T03:16:54.747Z,connection_refused,connection_refused,completed,connection_refused,connection_refused,connection_refused,completed,connection_refused,True,,,,,,,,,,,,"["".2o7.net"","".answers-embed.covid19.state.gov.pagescdn.com"","".armi.usgs.gov"","".auth.cdc.gov"","".bing.com"","".c.bing.com"","".c.clarity.ms"","".cdc.gov"","".clarity.ms"","".doubleclick.net"","".dsac.gov"","".edit.usembassy.gov"","".frcse.navair.navy.mil"","".fsr5fire.usajobs.gov"","".hubspot.com"","".il.usembassy.gov"","".jobcorps.gov"","".lbl.gov"","".linkedin.com"","".marinecadastre.qa.coast.noaa.gov"","".nato.usmission.gov"","".navy.mil"","".ng.mil"","".ngbpmc.ng.mil"","".nih.gov"","".noaa.gov"","".pagescdn.com"","".pre.usembassy.gov"","".sharethis.com"","".sitescdn.net"","".testmdblog.orr.noaa.gov"","".usa.gov"","".usajobs.gov"","".usccr.gov"","".usembassy.gov"","".usgs.gov"","".usmission.gov"","".waterdata.usgs.gov"","".www.linkedin.com"","".www.ngbpmc.ng.mil"","".www.usajobs.gov"","".yext.com"","".youtube.com"",""51567.global.siteimproveanalytics.io"",""8343.global.siteimproveanalytics.io"",""auth.orr.noaa.gov"",""co.waterdata.usgs.gov"",""cs.lbl.gov"",""frcse.navair.navy.mil"",""fsr5fire.usajobs.gov"",""funding.dra.gov"",""kms.dsac.gov"",""milwaukee.jobcorps.gov"",""realtimeanalytics.yext.com"",""state.okta.com"",""stlouis.jobcorps.gov"",""vtrcks-provider-q5.cdc.gov"",""waterdata.usgs.gov"",""www.bnl.gov"",""www.clarity.ms"",""www.dsac.gov"",""www.ngbpmc.ng.mil"",""www.usajobs.gov""]",,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dra.gov,dra.gov,.gov,False,https://dra.gov/,dra.gov,gov,dra.gov,True,200.0,text/html,True,True,Delta Regional Authority,Delta Regional Authority,Executive,True,"[""gov"",""pulse"",""omb_idea"",""2020_eot"",""usagov""]",True,2024-08-30T07:19:55.344Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,False,,WordPress,,,False,,False,,,"[""fonts.googleapis.com"",""p.typekit.net"",""use.typekit.net"",""www.google-analytics.com"",""www.googletagmanager.com""]",5.0,"["".dra.gov""]",True,0.1585156954752604,1122.8,"[""about"",""privacy""]","[""accessibility"",""privacy policy""]",True,True,Homepage - Delta Regional Authority,,,Homepage - Delta Regional Authority,Previous slide Next slide ALABAMA – ARKANSAS – ILLINOIS – KENTUCKY – LOUISIANA – MISSISSIPPI – MISSOURI – TENNESSEE Quick Links Application Portal Service Area Map Contact Us Sign Up for News Alerts Privacy Policy Federal Partners Welcome to the Delta Regional Authority The DRA was established in 2000 as a formal framework for joint […],,2024-05-24T18:47:52.000Z,https://dra.gov/wp-content/uploads/2021/09/logo.svg,website,https://dra.gov/,https://dra.gov/,en-US,,True,True,False,https://dra.gov/robots.txt,True,200.0,text/plain,165.0,,"[""https://dra.gov/sitemap_index.xml""]",False,True,https://dra.gov/sitemap_index.xml,True,200.0,text/xml,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
doctors.dra.gov,dra.gov,.gov,,,,,,,,,,,Delta Regional Authority,Delta Regional Authority,Executive,,"[""pulse""]",,2024-08-30T07:25:15.647Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,False,,,,,,,,,,,,"["".dra.gov"",""doctors.dra.gov""]",,,,,,False,False,Delta Regional Authority | Economic Development in the Delta Region,"The Delta Regional Authority strives to create jobs, build communities, and improve the lives of the nearly 10 million people in the Delta region.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
