target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
vpn.nigc.gov,nigc.gov,gov,,,,,,,True,,,,,National Indian Gaming Commission,National Indian Gaming Commision,Executive,,"[""pulse""]",,2025-01-15T14:09:37.801Z,unknown_error,completed,completed,unknown_error,unknown_error,unknown_error,completed,unknown_error,"{""language"":1}",False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
nigc.gov,nigc.gov,gov,True,https://www.nigc.gov/,nigc.gov,gov,www.nigc.gov,True,False,200.0,text/html,True,False,National Indian Gaming Commission,National Indian Gaming Commision,Executive,True,"[""gov"",""pulse"",""2020_eot"",""usagov""]",,2025-01-12T09:19:22.194Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":4}",False,,,,,True,,False,,,"G-7HBZ95LVNE,G-0STW98MYZK","[""fonts.googleapis.com"",""fonts.gstatic.com"",""www.googletagmanager.com""]","[""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/creteround/v15/55xqey1sJNPjPiv1ZZZrxK1-4b_oLk5OlKY.woff2"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/lato/v24/S6uyw4BMUTPHjx4wXiWtFCc.woff2"",""https://fonts.gstatic.com/s/raleway/v34/1Ptug8zYS_SKggPNyC0IT4ttDfA.woff2"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",3.0,"["".nigc.gov"",""www.nigc.gov""]",True,0.2098573972574869,1373.0,"[""about"",""fear"",""foia"",""privacy""]","[""about us"",""accessibility"",""no fear act"",""foia"",""freedom of information act"",""privacy policy"",""vulnerability disclosure""]",True,True,National Indian Gaming Commission,"The Commission’s primary mission is to work within the framework created by the Indian Gaming Regulatory Act (IGRA) for the regulation of gaming activities conducted by tribes on Indian lands to fully realize IGRA’s goals: (1) promoting tribal economic development, self-sufficiency and strong tribal governments; (2) maintaining the integrity of the Indian gaming industry; and (3) ensuring that tribes are the primary beneficiaries of their gaming activities.","NIGC, indian gaming regulations, IGRA, indian casino",,,,,,,,https://www.nigc.gov,en-US,,False,False,True,https://www.nigc.gov/robots.txt,False,404.0,text/html,,,,False,True,https://www.nigc.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.nigc.gov,200.0,National Indian Gaming Commission
remote.nigc.gov,nigc.gov,gov,False,https://remote.nigc.gov/,nigc.gov,gov,remote.nigc.gov,True,True,200.0,text/html,True,True,National Indian Gaming Commission,National Indian Gaming Commision,Executive,True,"[""pulse""]",,2025-01-15T13:50:42.488Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""images"":1}",True,amazonaws.com,,,,False,,False,,,,,,0.0,"[""remote.nigc.gov""]",True,0.04022353125,314.0,,,True,True,NIGC | Remote Support,,,,,,,,,,,,,False,True,False,https://remote.nigc.gov/robots.txt,True,200.0,text/plain,108.0,,,False,False,https://remote.nigc.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
tap.nigc.gov,nigc.gov,gov,False,https://tap.nigc.gov/,nigc.gov,gov,tap.nigc.gov,True,False,200.0,text/html,True,True,National Indian Gaming Commission,National Indian Gaming Commision,Executive,True,"[""pulse""]",,2025-01-15T14:05:53.103Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""images"":1}",False,,,,"[""\""password\"""",""Create Account"",""Forgot your Password?"",""type=\""password\""""]",False,,False,,,,,,0.0,"[""tap.nigc.gov""]",False,0.0,4868.0,"[""privacy""]","[""privacy policy""]",True,True,NIGC - TAP Login,,,,,,,,,,,,,False,False,False,https://tap.nigc.gov/robots.txt,False,404.0,text/html,,,,False,False,https://tap.nigc.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
autodiscover.nigc.gov,nigc.gov,gov,,,,,,,True,,,,,National Indian Gaming Commission,National Indian Gaming Commision,Executive,,"[""pulse""]",,2025-01-15T14:08:36.414Z,connection_refused,connection_refused,completed,unknown_error,connection_refused,connection_refused,completed,connection_refused,,True,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
support.nigc.gov,nigc.gov,gov,True,https://login.microsoftonline.com/e8dd560e-bac5-4ecf-abf2-58a245d64b36/saml2?SAMLRequest=fZLJbtswEIZfRTeeqF2OTFgGBBstDCRBkbQ99FJQ5FghQA5VDpXl7SsrTZse2uvg3%2FCRO5LOTqKf4wPewY8ZKCY9EYRoPB480uwg3EN4NAq%2B3F137CHGiUSW0TxNPsQUzajS0T9ml6DsVl580p5QG4kfpTM4Hrxzhmi5s%2BS45BtcRX%2BirB8Nps6o4Mmfo0drEFLlXQat1s0mBz5I1fAa1JnL4VzyppVl3ehNPVSbtbhkyenYse9NMWzz7dXAt5W%2B4rUccj6UUPGqhSKvWqXbbbtIiWY4IUWJsWNlXjY8L3jRfC5qUZSibr6x5CsEWleWac6SZ2eRxKWpY3NA4SUZEigdkIhK3Pc312IRCvmG7r1l%2Br9nCj565S3b7y5qsa4L%2Bzc6%2BAupWZGOK1L1G2m6WCTKceW1y94H7F6f9nYpPB0%2FeWvUS9Jb658OAWSEjsUwA0s%2B%2BOBk%2FPfEIi3Wi9H8vEoFOGlsr3UAIpbtX1v%2F%2FkP7nw%3D%3D&RelayState=niXXHx8Bdt4KYoija1S%252BTbvaZyuDFZVkMXPCRxfbofw%253D%250A,microsoftonline.com,com,login.microsoftonline.com,True,False,200.0,text/html,False,False,National Indian Gaming Commission,National Indian Gaming Commision,Executive,True,"[""pulse""]",,2025-01-15T14:12:54.683Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,,"[""aadcdn.msauth.net"",""autologon.microsoftazuread-sso.com"",""login.live.com""]","[""https://aadcdn.msauth.net/ests/2.1/content/cdnbundles/converged.v2.login.min_81imvbluez-v5hbzpkxfcg2.css"",""https://aadcdn.msauth.net/ests/2.1/content/cdnbundles/ux.converged.login.strings-en.min_v20ia-gahguvu2fgvxamhg2.js"",""https://aadcdn.msauth.net/shared/1.0/content/images/backgrounds/2_11d9e3bcdfede9ce5ce5ace2d129f1c4.svg"",""https://aadcdn.msauth.net/shared/1.0/content/images/marching_ants_986f40b5a9dc7d39ef8396797f61b323.gif"",""https://aadcdn.msauth.net/shared/1.0/content/images/marching_ants_white_8257b0707cbe1d0bd2661b80068676fe.gif"",""https://aadcdn.msauth.net/shared/1.0/content/images/microsoft_logo_564db913a7fa0ca42727161c6d031bef.svg"",""https://aadcdn.msauth.net/shared/1.0/content/images/signin-options_3e3f6b73c3f310c31d2c4d131a8ab8c6.svg"",""https://aadcdn.msauth.net/shared/1.0/content/js/ConvergedLogin_PCore_n7VKwtWYm2mBLcIKAZfQlw2.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pcustomizationloader_510f960da65b56e0607c.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pfetchsessionsprogress_1cd84c14a6b01fcd8515.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pstringcustomizationhelper_cc2c59f5ef2c09e14b08.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/oneDs_f2e0f4a029670f10d892.js"",""https://autologon.microsoftazuread-sso.com/e8dd560e-bac5-4ecf-abf2-58a245d64b36/winauth/ssoprobe"",""https://login.live.com/Me.htm""]",3.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.0611342083333333,1327.5999994277954,"[""privacy""]",,True,True,Sign in to your account,,,,,,,,,,,en,,False,True,False,https://support.nigc.gov/robots.txt,True,200.0,text/plain,200.0,,,False,False,https://support.nigc.gov/sitemap.xml,False,404.0,text/plain,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
