target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
www.presidentialdocuments.gov,presidentialdocuments.gov,.gov,True,https://www.govinfo.gov/app/collection/cpd,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-06T00:35:21.995Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css""]",3.0,,True,0.9241406592203776,3508.5,,,,,GovInfo,,,,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,,,en,,False,False,True,https://www.govinfo.gov/app/collection/cpd,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/cpd,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
www.citizenshiptoolkit.gpo.gov,gpo.gov,.gov,,,,,,,,,,,Government Publishing Office,Government Publishing Office,Legislative,,"[""oira""]",,2025-01-08T05:35:19.239Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
congressionalrecord.gov,congressionalrecord.gov,.gov,True,https://www.govinfo.gov/app/collection/crec,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-08T15:44:47.605Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css""]",3.0,,True,0.0,0.0,,,,,GovInfo,,,,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,,,en,,False,False,True,https://www.govinfo.gov/app/collection/crec,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/crec,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov/app/collection/crec,200.0,GovInfo
gpo.gov,gpo.gov,.gov,True,https://www.gpo.gov/,gpo.gov,gov,www.gpo.gov,True,200.0,text/html,True,False,Government Publishing Office,Government Publishing Office,Legislative,True,"[""gov""]",,2025-01-08T11:01:36.655Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""form-names"":1,""aria"":1,""contrast"":25,""frames-iframes"":1,""link-purpose"":1}",False,,,,,True,,False,,,"G-QBEEDPHXK6,UA-90223124-1","[""analytics.google.com"",""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""maxcdn.bootstrapcdn.com"",""scontent-sea1-1.xx.fbcdn.net"",""static.xx.fbcdn.net"",""www.facebook.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://analytics.google.com/g/collect"",""https://cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/velocity/1.2.2/velocity.ui.min.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizDREVNn1dOx-zrZ2X3pZvkTiUf2zcZiVbJ.woff2"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.6.1/css/font-awesome.min.css"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.6.1/fonts/fontawesome-webfont.woff2"",""https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/243325529_246482710846149_155010271341013049_n.png"",""https://static.xx.fbcdn.net/rsrc.php/v4/y8/r/Qo04Jy8d4P6.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yA/r/IiYLC-whO1n.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yB/r/0bWEtGbW7yi.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yF/r/p55HfXW__mM.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yH/r/ieeHDjcGsIR.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yH/r/xgVgalBG80z.png"",""https://static.xx.fbcdn.net/rsrc.php/v4/yT/r/VuRstRCPjmu.png"",""https://static.xx.fbcdn.net/rsrc.php/v4/ye/r/xDgm3Tqkawr.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yr/r/38EIw7HhGfN.js"",""https://static.xx.fbcdn.net/rsrc.php/v4/yw/r/tt7UDeyVUba.png"",""https://static.xx.fbcdn.net/rsrc.php/v4iEBX4/yc/l/en_US/8Dvk-eDMQTC.js"",""https://static.xx.fbcdn.net/rsrc.php/v4iEpO4/yH/l/en_US/TmpI89f4CsM.js"",""https://static.xx.fbcdn.net/rsrc.php/v4iLl54/yE/l/en_US/fsSfRndKxxC.js"",""https://static.xx.fbcdn.net/rsrc.php/v4iPwL4/yJ/l/en_US/CUzZIvR5Fx4.js"",""https://static.xx.fbcdn.net/rsrc.php/v5/y4/l/0"",""cross/i8lzpO3BnNo.css"",""https://static.xx.fbcdn.net/rsrc.php/v5/yW/l/0"",""cross/-nzvsbIbxkZ.css"",""https://www.facebook.com/ajax/bootloader-endpoint/"",""https://www.facebook.com/platform/plugin/page/logging/"",""https://www.facebook.com/platform/plugin/tab/renderer/"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.google-analytics.com/j/collect""]",10.0,"["".gpo.gov""]",True,0.0,1593.2999997138977,"[""inspector"",""privacy""]","[""accessibility"",""inspector general""]",,,U.S. Government Publishing Office,,,,,,,,,,http://www.gpo.gov,en,,True,True,True,https://www.gpo.gov/robots.txt,True,200.0,text/plain,124.0,,"[""https://www.gpo.gov/sitemap/sitemap-index.xml"",""https://www.gpo.gov/sitemap/sitemap.gz""]",False,True,https://www.gpo.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.gpo.gov,200.0,U.S. Government Publishing Office
www.congressionaldirectory.gov,congressionaldirectory.gov,.gov,True,https://www.govinfo.gov/app/collection/cdir,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-03T08:45:12.713Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,True,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css""]",3.0,,True,0.0,0.0,"[""about""]",,,,Congressional Directory | GovInfo,,,Congressional Directory,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,https%3A%2F%2Fwww.govinfo.gov%2Fapp%2Fcollection%2Fcdir,,en,,False,False,True,https://www.govinfo.gov/app/collection/cdir,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/cdir,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
fdlp.gov,fdlp.gov,.gov,False,https://fdlp.gov/,fdlp.gov,gov,fdlp.gov,True,200.0,text/html,True,True,Government Publishing Office,Government Publishing Office,Legislative,True,"[""gov""]",,2025-01-03T01:37:44.051Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":7,""images"":4,""link-purpose"":7}",True,,Drupal,,,True,,False,,,,"[""stats.fdlp.gov""]","[""https://stats.fdlp.gov/matomo.js"",""https://stats.fdlp.gov/matomo.php""]",1.0,"["".fdlp.gov"",""fdlp.gov""]",True,0.0341184598795572,6232.800000190735,"[""about"",""privacy""]","[""privacy policy""]",,,Homepage | FDLP,,,,,,,,,,https://fdlp.gov/homepage,en,,True,True,False,https://fdlp.gov/robots.txt,True,200.0,text/plain,2027.0,,,False,False,https://fdlp.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.fdlp.gov,200.0,Homepage | FDLP
presidentialdocuments.gov,presidentialdocuments.gov,.gov,True,https://www.govinfo.gov/app/collection/cpd,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-07T19:55:59.689Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css""]",3.0,,True,0.0,0.0,,,,,GovInfo,,,,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,,,en,,False,False,True,https://www.govinfo.gov/app/collection/cpd,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/cpd,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov/app/collection/cpd,200.0,GovInfo
www.senatecalendar.gov,senatecalendar.gov,.gov,True,https://www.govinfo.gov/app/collection/ccal,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-09T01:01:24.566Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":7,""contrast"":3,""lists"":6}",True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""cdn.jsdelivr.net"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://analytics.govinfo.gov/track"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2""]",4.0,,True,0.5530942060139974,2793.199999809265,"[""about""]",,,,Congressional Calendars | Govinfo,,,,,,,,,,,en,,True,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
uscode.gov,uscode.gov,.gov,True,https://www.govinfo.gov/app/collection/uscode,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-09T01:30:36.746Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,True,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/fonts/fontawesome-webfont.woff2""]",4.0,,True,0.0,0.0,"[""about""]",,,,United States Code | GovInfo,,,United States Code,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,https%3A%2F%2Fwww.govinfo.gov%2Fapp%2Fcollection%2Fuscode,,en,,False,False,True,https://www.govinfo.gov/app/collection/uscode,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/uscode,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov/app/collection/uscode,200.0,GovInfo
www.ofr.gov,ofr.gov,.gov,,,,,,,,,,,Government Publishing Office,Government Publishing Office,Legislative,,"[""gov""]",,2025-01-06T22:12:43.627Z,connection_refused,connection_refused,completed,connection_refused,connection_refused,connection_refused,unknown_error,connection_refused,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ask.gpo.gov,gpo.gov,.gov,True,https://ask.gpo.gov/s/,gpo.gov,gov,ask.gpo.gov,True,200.0,text/html,True,True,Government Publishing Office,Government Publishing Office,Legislative,True,"[""usagov"",""gov_man""]",,2025-01-08T08:28:46.346Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""contrast"":1,""keyboard-access"":1}",True,amazonaws.com,,,,False,,False,,,,"[""maxcdn.bootstrapcdn.com"",""www.gpo.gov""]","[""https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.min.css"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.4.0/fonts/fontawesome-webfont.woff2"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.6.1/css/font-awesome.min.css"",""https://www.gpo.gov/CustomResources/img/logo_text.jpg"",""https://www.gpo.gov/CustomResources/js/bootsnav.js"",""https://www.gpo.gov/CustomResources/js/bootstrap.min.js"",""https://www.gpo.gov/CustomResources/js/jquery.easing.min.js"",""https://www.gpo.gov/CustomResources/js/ninja-slider.js"",""https://www.gpo.gov/CustomResources/js/scrolling-nav.js"",""https://www.gpo.gov/ScriptResource.axd"",""https://www.gpo.gov/Telerik.Web.UI.WebResource.axd"",""https://www.gpo.gov/WebResource.axd"",""https://www.gpo.gov/error-pages/404""]",2.0,"[""ask.gpo.gov""]",False,0.4689940989583333,3000.0,"[""inspector"",""privacy""]","[""accessibility"",""inspector general""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://ask.gpo.gov/robots.txt,True,200.0,text/plain,232.0,,"[""https://ask.gpo.gov/s/sitemap.xml""]",False,True,https://ask.gpo.gov/s/login/?ec=302&inst=SJ&startURL=%2Fsitemap.xml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
www.fdsys.gov,fdsys.gov,.gov,True,https://www.govinfo.gov/about#fdsys-transition,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov"",""2020_eot""]",,2025-01-08T21:19:27.754Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""contrast"":4}",True,,Drupal,,,True,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmWUlfBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2""]",3.0,,True,0.0935745165201823,1338.0,"[""about""]","[""about us"",""accessibility""]",,,About Us | GovInfo,"Find detailed information about GovInfo, GPO, the FDLP, the transition from FDsys, and answers to commonly asked questions about GovInfo.",,About Us,"Find detailed information about GovInfo, GPO, the FDLP, the transition from FDsys, and answers to commonly asked questions about GovInfo.",,,https://www.govinfo.gov/media/govinfo_eagle_homepage.png,Government,https://www.govinfo.gov/about,https://www.govinfo.gov/about,en,,False,False,True,https://www.govinfo.gov/about,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/about,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
govinfo.gov,govinfo.gov,.gov,True,https://www.govinfo.gov/,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,True,False,Government Publishing Office,Government Publishing Office,Legislative,True,"[""gov""]",,2025-01-07T13:33:42.627Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""user-control-name"":1,""contrast"":1}",True,,Drupal,,,False,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmWUlfBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2""]",3.0,,True,0.0416025916341145,2073.599999904633,"[""about""]",,,,GovInfo | U.S. Government Publishing Office,,,GovInfo,U.S. Government Publishing Office,,,https://www.govinfo.gov/media/govinfo_eagle_homepage.png,Website,/,/,en,,False,True,True,https://www.govinfo.gov/robots.txt,True,200.0,text/plain,5003.0,,"[""https://www.govinfo.gov/sitemap/BILLS_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/BUDGET_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CCAL_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CDIR_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CDOC_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CFR_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CHRG_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CMR_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/COMPS_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CPRT_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CRECB_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CREC_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CRI_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CRPT_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/CZIC_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/DCPD_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/ECONI_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/ERIC_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/ERP_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/FR_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/GAOREPORTS_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/GOVMAN_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/GOVPUB_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/GPO_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/HJOURNAL_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/HMAN_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/HOB_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/LSA_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/PAI_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/PLAW_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/PPP_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/SERIALSET_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/SMAN_sitemap_index.xml"",""https://www.govinfo.gov/sitemap/STATUTE_sitemap_index.xml""]",False,True,https://www.govinfo.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov,200.0,GovInfo | U.S. Government Publishing Office
www.housecalendar.gov,housecalendar.gov,.gov,True,https://www.govinfo.gov/app/collection/ccal,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-08T08:22:58.082Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":7,""contrast"":3,""lists"":6}",True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""cdn.jsdelivr.net"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://analytics.govinfo.gov/track"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmWUlfBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2""]",4.0,,True,0.2746767476806641,4674.599999904633,"[""about""]",,,,Congressional Calendars | Govinfo,,,,,,,,,,,en,,True,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
catalog.gpo.gov,gpo.gov,.gov,False,https://catalog.gpo.gov/F?RN=303957199,gpo.gov,gov,catalog.gpo.gov,True,200.0,text/html,True,True,Government Publishing Office,Government Publishing Office,Legislative,True,"[""2020_eot"",""usagov"",""gov_man""]",,2025-01-08T08:24:49.886Z,completed,page_frame_not_ready,completed,completed,completed,completed,unknown_error,completed,,True,,,,,True,,False,,,,,,0.0,"[""catalog.gpo.gov""]",False,0.0,890.0,"[""about"",""privacy""]",,,,Entire CGP Catalog - Basic Search: Full Catalog,,,,,,,,,,,,,False,True,False,https://catalog.gpo.gov/robots.txt,True,200.0,text/plain,26.0,,,False,False,https://catalog.gpo.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-accordion-button"",""usa-accordion-content"",""usa-banner"",""usa-banner-button"",""usa-banner-button-text"",""usa-banner-content"",""usa-banner-guidance-gov"",""usa-banner-guidance-ssl"",""usa-banner-header"",""usa-banner-icon"",""usa-banner-inner"",""usa-grid"",""usa-header"",""usa-header-extended"",""usa-media_block-body"",""usa-media_block-img"",""usa-width-one-half""]",True,20.0,1.0,0.0,,0.0,41.0,dns_resolution_error,,,
housecalendar.gov,housecalendar.gov,.gov,True,https://www.govinfo.gov/app/collection/ccal,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-08T08:26:19.915Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":7,""contrast"":3,""images"":1,""lists"":6}",True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""cdn.jsdelivr.net"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://analytics.govinfo.gov/track"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/lato/v24/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOlCnqEu92Fr1MmWUlfBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v32/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2""]",4.0,,True,0.2746767476806641,3244.2999997138977,"[""about""]",,,,Congressional Calendars | Govinfo,,,,,,,,,,,en,,True,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/ccal,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov/app/collection/ccal,200.0,Congressional Calendars | Govinfo
congressionaldirectory.gov,congressionaldirectory.gov,.gov,True,https://www.govinfo.gov/app/collection/cdir,govinfo.gov,gov,www.govinfo.gov,True,200.0,text/html,False,False,Government Publishing Office,Government Publishing Office,Legislative,False,"[""gov""]",,2025-01-09T02:22:48.873Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,False,,False,,,,"[""analytics.govinfo.gov"",""fonts.googleapis.com"",""stackpath.bootstrapcdn.com""]","[""https://analytics.govinfo.gov/track"",""https://fonts.googleapis.com/css"",""https://stackpath.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css""]",3.0,,True,0.0,0.0,,,,,GovInfo,,,,Official Publications from the U.S. Government Publishing Office.,,,https://www.govinfo.gov/sites/default/files/media/govinfo_eagle_homepage.png,,,,en,,False,False,True,https://www.govinfo.gov/app/collection/cdir,True,200.0,text/html,,,,False,True,https://www.govinfo.gov/app/collection/cdir,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.govinfo.gov/app/collection/cdir,200.0,Browse Results | GovInfo
