target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts_preloaded,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
brdbard.lanl.gov,lanl.gov,gov,,,,,,,,,,,Department of Energy,Los Alamos National Laboratory,Executive,,"[""pulse""]",,2024-04-13T04:22:35.465Z,timeout,timeout,completed,unknown_error,unknown_error,timeout,timeout,True,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pal.pnnl.gov,pnnl.gov,gov,,,,,,,,,,,Department of Energy,Pacific Northwest National Laboratory,Executive,True,"[""pulse"",""omb_idea""]",True,2024-04-13T05:14:46.144Z,timeout,timeout,completed,completed,timeout,completed,completed,False,,,,,,,,,,,"["".pnnl.gov"","".www.pnnl.gov""]",,,,,,True,True,Pacific Northwest National Laboratory | PNNL,"PNNL advances the frontiers of knowledge, taking on some of the world’s greatest science and technology challenges.",,,,,,,,,,,,,True,True,https://www.pnnl.gov/robots.txt,True,200.0,text/plain,144.0,,,True,True,https://www.pnnl.gov/sitemap.xml,True,200.0,application/xml,4731.0,0.0,0.0,,,,,,,,,,
bnl.gov,bnl.gov,gov,True,https://www.bnl.gov/world/,bnl.gov,gov,www.bnl.gov,True,200.0,text/html,True,False,Department of Energy,Brookhaven National Laboratory,Executive,False,"[""gov"",""pulse""]",,2024-04-13T00:41:49.752Z,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,False,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".bnl.gov"",""www.bnl.gov""]",True,0.2719098875732422,621.8,"[""about"",""privacy""]","[""vulnerability disclosure""]",True,False,Brookhaven National Laboratory — a passion for discovery,"We advance fundamental research in nuclear and particle physics to gain a deeper understanding of matter, energy, space, and time; apply photon sciences and nanomaterials research to energy challenges of critical importance to the nation; and perform cross-disciplinary research on computation, sustainable energy, national security, and Earth’s ecosystems.",,,,,,,,,,en,,False,False,True,https://www.bnl.gov/world/,True,200.0,text/html,,,,False,True,https://www.bnl.gov/world/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
imaging-qa.ornl.gov,ornl.gov,gov,True,https://www.ornl.gov/facility/cnms,ornl.gov,gov,www.ornl.gov,True,200.0,text/html,True,False,Department of Energy,Oak Ridge National Laboratory,Executive,True,"[""pulse""]",,2024-04-13T04:22:35.733Z,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,True,,"[""6024880.global.siteimproveanalytics.io"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""siteimproveanalytics.com"",""static.addtoany.com"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",11.0,"["".ornl.gov"",""www.ornl.gov""]",True,0.6627010000000001,619.199,"[""about"",""privacy"",""/es""]","[""accessibility"",""vulnerability disclosure""]",True,False,Center for Nanophase Materials Sciences (CNMS) | ORNL,,,,,,,,,,https://www.ornl.gov/facility/cnms,en,,True,False,True,https://www.ornl.gov/facility/cnmsrobots.txt,False,404.0,text/html,,,,False,True,https://www.ornl.gov/facility/cnmssitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
na22auth.pnl.gov,pnl.gov,gov,True,https://na22auth.pnl.gov/auth/login?signin=7b4c79e898ee3016ac6273c11076284d,pnl.gov,gov,na22auth.pnl.gov,True,200.0,text/html,True,True,Department of Energy,Pacific Northwest National Laboratory,Executive,True,"[""omb_idea""]",True,2024-04-13T06:33:24.092Z,completed,completed,completed,completed,completed,completed,completed,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,0.0,"["".na22auth.pnl.gov"",""na22auth.pnl.gov""]",False,0.00665,213.8,,,True,False,NA22 WebPMIS,,,,,,,,,,,en,,False,True,False,https://na22auth.pnl.gov/robots.txt,True,200.0,text/plain,26.0,,,False,False,https://na22auth.pnl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nino.lbl.gov,lbl.gov,gov,False,https://nino.lbl.gov/,lbl.gov,gov,nino.lbl.gov,False,401.0,text/html,True,True,Department of Energy,Lawrence Berkeley National Laboratory,Executive,False,"[""pulse""]",,2024-04-13T03:16:38.212Z,completed,completed,completed,completed,completed,completed,completed,True,cloudflare.net,,,,False,,False,,,0.0,,False,0.0,75.399,,,True,False,401 Unauthorized,,,,,,,,,,,,,False,False,False,https://nino.lbl.gov/robots.txt,False,401.0,text/html,,,,False,False,https://nino.lbl.gov/sitemap.xml,False,401.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
lets.lbl.gov,lbl.gov,gov,,,,,,,,,,,Department of Energy,Lawrence Berkeley National Laboratory,Executive,False,"[""pulse""]",,2024-04-13T06:14:42.055Z,timeout,timeout,completed,completed,completed,timeout,timeout,True,cloudflare.net,,,,,,,,,,,,0.0,0.0,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrfaq.sandia.gov,sandia.gov,gov,True,https://sso.sandia.gov/idp/Authn/AuthMenu/menu?conversation=e1s1#/faq,sandia.gov,gov,sso.sandia.gov,True,200.0,text/html,True,False,Department of Energy,Sandia National Laboratories,Executive,False,"[""pulse""]",,2024-04-13T05:14:47.442Z,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"["".sso.sandia.gov"",""sso.sandia.gov""]",True,0.0,484.699,,,False,False,SNL Authentication,,,,,,,,,,,en,,False,False,True,https://sso.sandia.gov/idp/Authn/AuthMenu/menu?conversation=e2s1,True,200.0,text/html,,,,False,True,https://sso.sandia.gov/idp/Authn/AuthMenu/menu?conversation=e3s1,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ecragroup.pnl.gov,pnl.gov,gov,,,,,,,,,,,Department of Energy,Pacific Northwest National Laboratory,Executive,,"[""pulse""]",,2024-04-13T04:46:17.815Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,True,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madarasg4.lbl.gov,lbl.gov,gov,,,,,,,,,,,Department of Energy,Lawrence Berkeley National Laboratory,Executive,,"[""pulse""]",,2024-04-13T06:10:51.385Z,timeout,timeout,completed,unknown_error,unknown_error,timeout,timeout,True,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navigator.lbl.gov,lbl.gov,gov,False,https://navigator.lbl.gov/,lbl.gov,gov,navigator.lbl.gov,True,200.0,text/html,True,True,Department of Energy,Lawrence Berkeley National Laboratory,Executive,True,"[""pulse"",""omb_idea""]",True,2024-04-13T06:14:08.362Z,completed,completed,completed,completed,completed,completed,completed,True,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,"[""analytics.google.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""stats.g.doubleclick.net"",""www.googletagmanager.com""]",5.0,"["".lbl.gov""]",True,0.0153604716796875,334.6,"[""about"",""/es""]","[""español""]",True,False,50001 Ready | Navigator,,,,,,,,,,,en,,False,True,False,https://navigator.lbl.gov/robots.txt,True,200.0,text/plain,24.0,,,False,False,https://navigator.lbl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
cdfdbb.fnal.gov,fnal.gov,gov,True,https://dbweb0.fnal.gov/redirector/index.html,fnal.gov,gov,dbweb0.fnal.gov,True,200.0,text/html,True,False,Department of Energy,Fermi National Accelerator Laboratory,Executive,False,"[""pulse""]",,2024-04-13T02:09:22.979Z,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,,False,0.0,216.099,,,True,False,REXDB HTTP Redirector,,,,,,,,,,,,,False,True,False,https://cdfdbb.fnal.gov/robots.txt,True,200.0,text/plain,27.0,,,False,False,https://cdfdbb.fnal.gov/sitemap.xml,False,500.0,text/plain,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
eia-edms-p-as-f5.lanl.gov,lanl.gov,gov,True,https://weblogin.lanl.gov/?referer=https%3A%2F%2Feia-edms-p-as-f5.lanl.gov%2F,lanl.gov,gov,weblogin.lanl.gov,True,200.0,text/html,True,False,Department of Energy,Los Alamos National Laboratory,Executive,False,"[""pulse""]",,2024-04-13T02:05:13.230Z,completed,completed,completed,completed,completed,completed,completed,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,"[""tk.weblogin.lanl.gov""]",1.0,"["".weblogin.lanl.gov"",""weblogin.lanl.gov""]",True,0.0033906298828125,695.599,,,True,False,Weblogin,,,,,,,,,,,en,,False,False,True,https://weblogin.lanl.gov/?referer=https%3A%2F%2Feia-edms-p-as-f5.lanl.gov%2Frobots.txt,True,200.0,text/html,,,,False,True,https://weblogin.lanl.gov/?referer=https%3A%2F%2Feia-edms-p-as-f5.lanl.gov%2Fsitemap.xml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
snf-doc.lbl.gov,lbl.gov,gov,True,https://snf-doc.lbl.gov/twiki,lbl.gov,gov,snf-doc.lbl.gov,False,401.0,text/html,True,True,Department of Energy,Lawrence Berkeley National Laboratory,Executive,False,"[""pulse""]",,2024-04-13T06:14:11.894Z,completed,completed,completed,completed,completed,completed,completed,True,cloudflare.net,,,,False,,False,,,0.0,"["".lbl.gov""]",False,0.0,130.8,,,True,False,401 Unauthorized,,,,,,,,,,,,,False,False,False,https://snf-doc.lbl.gov/robots.txt,False,401.0,text/html,,,,False,False,https://snf-doc.lbl.gov/sitemap.xml,False,401.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ecnofficewebapps.sandia.gov,sandia.gov,gov,,,,,,,,,,,Department of Energy,Sandia National Laboratories,Executive,,"[""pulse""]",,2024-04-13T06:13:59.251Z,timeout,timeout,completed,unknown_error,unknown_error,timeout,timeout,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pga.lbl.gov,lbl.gov,gov,True,https://genome.lbl.gov/vista/shutdown.html,lbl.gov,gov,genome.lbl.gov,True,200.0,text/html,True,False,Department of Energy,Lawrence Berkeley National Laboratory,Executive,False,"[""pulse""]",,2024-04-13T06:14:20.254Z,completed,completed,completed,completed,completed,completed,completed,True,cloudflare.net,,,,False,,False,,,0.0,"["".lbl.gov""]",False,0.0,110.5,,,False,False,Untitled Document,,,,,,,,,,,en-US,,False,False,True,https://genome.lbl.gov/vista/shutdown.html,True,200.0,text/html,,,,False,True,https://genome.lbl.gov/vista/shutdown.html,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
itpa09.pppl.gov,pppl.gov,gov,False,https://itpa09.pppl.gov/,pppl.gov,gov,itpa09.pppl.gov,True,200.0,text/html,True,True,Department of Energy,Princeton Plasma Physics Lab,Executive,True,"[""pulse"",""omb_idea""]",True,2024-04-13T05:36:34.570Z,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,,False,0.0,216.699,,,True,False,ITPA 06,,,,,,,,,,,,,False,False,False,https://itpa09.pppl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://itpa09.pppl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
bard.lanl.gov,lanl.gov,gov,,,,,,,,,,,Department of Energy,Los Alamos National Laboratory,Executive,,"[""pulse""]",,2024-04-13T04:20:31.903Z,timeout,timeout,completed,unknown_error,unknown_error,timeout,timeout,True,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiance-online.lbl.gov,lbl.gov,gov,,,,,,,,,,,Department of Energy,Lawrence Berkeley National Laboratory,Executive,,"[""pulse""]",,2024-04-13T06:14:08.705Z,timeout,timeout,completed,unknown_error,unknown_error,timeout,timeout,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilc.fnal.gov,fnal.gov,gov,True,https://pingprod.fnal.gov/idp/SSO.saml2?SAMLRequest=hZJdT8IwFIb%2FytL7fbKhNkAyN0lIUAlTL7wxdRygydbWnm7ov7cdUfAGr5qcnrd9ntNOkLWNonln9mINHx2g8T7bRiAdNqak04JKhhypYC0gNTWt8vslTYKIKi2NrGVDziKXEwwRtOFSEG9RTslbUhb5VXIXZVlazuM0S8bRdZyOy%2BI2K%2FNkdEO8F9Bo%2B6fExm0IsYOFQMOEsaUoSf0o9ePRUzSiSUpH8SvxSuvABTNDam%2BMQhqGioudxd0EW8GaYCf7kG9UWFWPgYNOiFdIgeAOvYRfH5to3WltV5%2B3quE1N8SbS13DMMUp2bIGwbGurC7v4beS%2F9i7y7oWdAW65zU8r5cn0p4r%2FwDvJq6j%2BETbQtNIESqJZg2oHAeZTRw7HWaiZxfzk%2FC8dXJ89AfrtyhX0ip8OYGW%2FaPvKnzjb4dWajQTyO0YrJiFOxQamLGyRndAwtnxyr9fa%2FYN&RelayState=https%3A%2F%2Filc.fnal.gov%2F&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=RiM%2BSIo0CIIqXq%2BNnOfhEV6Rv60zsQMKdyxuowSTsw2JqAO26hqDKD3528JSfY7a0V3eZij357FcQcgZfRJVkmWDFU9nCXuUkuffBtapidzU3ikFQN3tSYShItgzp%2BsAWTdyE5L5UCRWoCQV72xtDVUmfMlB19uFTlbhjZcrP8YndoxDGOwmSti2RmqD%2F%2FSmC7Mzg9YIEUyZNmMvzL8HQ%2FzPzYooWMa5cmn%2FDa7hTub2J0RpB6uNZ7rLW29riWexj6%2B5HWA%2FuoFxV4%2FVVLnmeTdG6yTlHXy1Z14xkaxfEYZ6gs29kLjVN5wYgKlRSz6QRzMVuw47P2anZmW67SMkKA%3D%3D,fnal.gov,gov,pingprod.fnal.gov,True,200.0,text/html,True,False,Department of Energy,Fermi National Accelerator Laboratory,Executive,False,"[""pulse""]",,2024-04-13T03:24:38.339Z,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"["".fnal.gov"",""pingprod.fnal.gov""]",False,0.0,709.899,,,True,False,Select Authentication System,,,,,,,,,,,en,,False,False,True,https://pingprod.fnal.gov/idp/SSO.saml2?SAMLRequest=hZLRTsIwFIZfZen9trKNgA2QjC1LSFAJqBfemDoO0GRra08H%2Bva2Iwre4FWT0%2FO333faCfK20Szv7EGu4aMDtMFn20hk%2FcaUdEYyxVEgk7wFZLZmm%2Fx%2ByZKIMm2UVbVqyFXkdoIjgrFCSRIsyil5Gw6KpCpGNElHw2J8V%2BUlHWfpeF6keU6rfE6CFzDo%2BqfExV0IsYOFRMuldSWaZCHNwkH6RFOWZCxNXklQOgchue1TB2s1sjjWQu4d7jbaSd5Ee3WMxVbHm81j5KETEhRKIvhDb%2BHX5yZWd8a4NRStbkQtLAkqZWropzglO94geNaV0xVH%2BK3kP%2Fb%2Bsq4FswFzFDU8r5cX0qPQ4Qne7aCmgwttC02jZKwV2jWg9hxkNvHsrJ%2BJmd3MT%2BLr1sn50R%2Bc36JcKafw5QVa%2Fo%2B%2Br4htuOtbmTVconBjcGIO7lQY4NbJWtMBiWfnK%2F9%2Brdk3&RelayState=https%3A%2F%2Filc.fnal.gov%2Frobots.txt&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=mt5M6TbE%2B5Bdys9g1HvniTOcHNi2ONooidtxMIh%2F9HfODUiUEfrI4GsKaPWhrCDDZM8xEqJuxghooUNBvxHq6yqjvxIunvLNAxPE%2BWi8hpRLWHU7e0o2aUqn7IzANOpL%2Fm39zaS4ubYScFUqW3pFcEMzpMZMAYS0x0gzndu%2Bb8nTQYbYonD0W9AWeN1ZR1BS%2BJmdpteUn5C6D%2FOxf4EvVx7eEkNq3RjqNiFf%2F5XQiDD8sUL%2BtlkWzxAzQzJbb4V8Tcgct%2FQ8ine8hPk50XfdA266AnKAXDdp744oXRNTSgq5BTNnpy43kJ%2FqClP9tanvWN%2F14z9R6Oi%2Bh62T4Bda3w%3D%3D,True,200.0,text/html,,,,False,True,https://pingprod.fnal.gov/idp/SSO.saml2?SAMLRequest=hZLLbsIwEEV%2FJfI%2BLxIQWEkkIERCog%2BRtotuKjcMYCmxXY8T2r%2BvE9RCN3RlaTzXPmfsBFlTKzpvzVFs4aMFNM5nUwukw0ZKWi2oZMiRCtYAUlPRcn63oSMvoEpLIytZk6vI7QRDBG24FMRZ5yl5Wy2KWTENi0UUzsI4H49n%2BXiyWk2mRRRH0TQnzgtotP0psXEbQmxhLdAwYWwpGMVuELth9BREdBTTKH4lTm4duGBmSB2NUUh9X3FxsLg7by9Y7R1k5%2FOd8svyweuhR8RZSoHQH3oLvzo30arV2q4ub1TNK26IU0hdwTDFlOxZjdCzPlpd3sFvZf5j31%2FWNqBL0B2v4Hm7uZB2XLkneDdhFYQX2gbqWgpfSTRbQNVzkCzp2ekwE53dzCf%2BdWtyfvR767fOH6VV%2BOoFGvaPfl%2FhO3c%2FtFKjmUBux2DFLNxpqYEZK2t0C8TPzlf%2B%2FVrZNw%3D%3D&RelayState=https%3A%2F%2Filc.fnal.gov%2Fsitemap.xml&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=b1trhM35CeuvXKXYVkdDtu%2BeYwxwoiA89HAaC4RFxzl8qxlA7KqLSpBHLJbtIQe4zRt4NDFGsaLA0%2BmhMFokCaCjgMdwJ6EKom8HGg6W4exfCpifJ8SKOeqoMvE%2BMFHo7i4CklYbhAsnWSStgBuVzX38vKO3MYRYrMcapQTcfMnhRCmyjNmgOt9OZ4oDcFChJ3392VissyGN4UrCaMaA9Oa5TFNqxE1xepzf7gMICVIBK9dmVEFIihyVZoQD8AAy7zNkoDaDDhfwm2dPGzV%2FijzVTtWemJh8XHeMO6oEbLTRqSMLElb%2B24ct8Puqo4RzDuWwgc9kIGg2fEo9X5c35Q%3D%3D,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
itap.pnl.gov,pnl.gov,gov,,,,,,,,,,,Department of Energy,Pacific Northwest National Laboratory,Executive,,"[""pulse""]",,2024-04-13T03:31:19.740Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,True,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanguard.sandia.gov,sandia.gov,gov,False,https://vanguard.sandia.gov/,sandia.gov,gov,vanguard.sandia.gov,True,200.0,text/html,True,True,Department of Energy,Sandia National Laboratories,Executive,True,"[""dap"",""omb_idea""]",True,2024-04-13T05:36:52.796Z,completed,completed,completed,completed,completed,completed,completed,True,,WordPress,,,False,,True,"{""agency"":""DOE"",""subagency"":""sandia-national-laboratories""}","[""6025768.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.sandia.gov""]",6.0,"["".sandia.gov"","".vanguard.sandia.gov"",""vanguard.sandia.gov""]",True,0.2178135405273437,674.5,,,,,Vanguard – Sandia National Laboratories,The Sandia Vanguard program is an extension of Sandia’s Advanced Architecture Testbed project under the Advanced Simulation and Computing program aimed at expanding the high-performance computing ecosystem by evaluating and accelerating the development of emerging technologies in order to increase their viability for future large-scale production platforms. The goal of the project is to reduce […],,Vanguard,The Sandia Vanguard program is an extension of Sandia's Advanced Architecture Testbed project under the Advanced Simulation and Computing program aimed at expanding the high-performance computing ecosystem by evaluating and accelerating the development of emerging technologies in order to increas...,,,https://www.sandia.gov/app/uploads/2020/11/cropped-SNL_thunderbird.png,website,https://vanguard.sandia.gov/,https://vanguard.sandia.gov/,en-US,,True,True,False,https://vanguard.sandia.gov/robots.txt,True,200.0,text/plain,12845.0,,"[""https://anywhere.sandia.gov/wp-sitemap.xml"",""https://autonomy.sandia.gov/wp-sitemap.xml"",""https://casa.sandia.gov/wp-sitemap.xml"",""https://charon.sandia.gov/wp-sitemap.xml"",""https://crf.sandia.gov/wp-sitemap.xml"",""https://cross-sim.sandia.gov/wp-sitemap.xml"",""https://cubit.sandia.gov/wp-sitemap.xml"",""https://dakota.sandia.gov/wp-sitemap.xml"",""https://dante.sandia.gov/wp-sitemap.xml"",""https://dft.sandia.gov/wp-sitemap.xml"",""https://doepeerreview.sandia.gov/wp-sitemap.xml"",""https://ecc-project.sandia.gov/wp-sitemap.xml"",""https://eri.ca.sandia.gov/wp-sitemap.xml"",""https://far-qc.sandia.gov/wp-sitemap.xml"",""https://fluidflowvisualization.sandia.gov/wp-sitemap.xml"",""https://gcbs.sandia.gov/wp-sitemap.xml"",""https://getscot.sandia.gov/wp-sitemap.xml"",""https://hpc.sandia.gov/wp-sitemap.xml"",""https://ifsaconf.sandia.gov/wp-sitemap.xml"",""https://ip.sandia.gov/wp-sitemap.xml"",""https://jastoolbox.sandia.gov/wp-sitemap.xml"",""https://ldesconsortium.sandia.gov/wp-sitemap.xml"",""https://modsimtools.sandia.gov/wp-sitemap.xml"",""https://neuroscience.sandia.gov/wp-sitemap.xml"",""https://omms.sandia.gov/wp-sitemap.xml"",""https://orsbloodtool.sandia.gov/wp-sitemap.xml"",""https://overqc.sandia.gov/wp-sitemap.xml"",""https://ovis.ca.sandia.gov/wp-sitemap.xml"",""https://pa.sandia.gov/wp-sitemap.xml"",""https://powerapi.sandia.gov/wp-sitemap.xml"",""https://prastandards.sandia.gov/wp-sitemap.xml"",""https://proof.sandia.gov/wp-sitemap.xml"",""https://pvpact.sandia.gov/wp-sitemap.xml"",""https://pvpmc.sandia.gov/wp-sitemap.xml"",""https://qpl.sandia.gov/wp-sitemap.xml"",""https://rol.sandia.gov/wp-sitemap.xml"",""https://rom.sandia.gov/wp-sitemap.xml"",""https://rsec.sandia.gov/wp-sitemap.xml"",""https://rtc.sandia.gov/wp-sitemap.xml"",""https://s3c.sandia.gov/wp-sitemap.xml"",""https://suns.sandia.gov/wp-sitemap.xml"",""https://tracktable.sandia.gov/wp-sitemap.xml"",""https://ttr.sandia.gov/wp-sitemap.xml"",""https://umbra.sandia.gov/wp-sitemap.xml"",""https://vanguard.sandia.gov/wp-sitemap.xml""]",False,True,https://vanguard.sandia.gov/wp-sitemap.xml,True,200.0,application/xml,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
